2010 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:56 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009],,,,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,117,Eden-Monaro,P,0,22226,P Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,549,31,2,34,14,630
NSW,117,Eden-Monaro,P,1,22015,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,DLP,N,N,6,0,0,0,1,7
NSW,117,Eden-Monaro,P,2,22016,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
NSW,117,Eden-Monaro,Q,0,22203,Q Ticket Votes,Australian Sex Party,ASXP,N,N,1142,62,3,65,50,1322
NSW,117,Eden-Monaro,Q,1,20841,"LEISHMAN, Marianne",Australian Sex Party,ASXP,N,N,67,7,1,3,6,84
NSW,117,Eden-Monaro,Q,2,20947,"CAMPBELL, Huw",Australian Sex Party,ASXP,N,N,0,2,0,0,0,2
NSW,117,Eden-Monaro,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,7,0,0,2,0,9
NSW,117,Eden-Monaro,R,0,22227,R Ticket Votes,,,N,N,10,1,0,2,0,13
NSW,117,Eden-Monaro,R,1,21993,"BARKER, David",,,N,N,1,0,0,0,0,1
NSW,117,Eden-Monaro,R,2,21994,"ZUREIK, S G",,,N,N,0,0,0,0,0,0
NSW,117,Eden-Monaro,S,0,22204,S Ticket Votes,Socialist Equality Party,SEP,N,N,31,0,1,3,2,37
NSW,117,Eden-Monaro,S,1,20978,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
NSW,117,Eden-Monaro,S,2,20981,"ZABALA, Gabriela",Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
NSW,117,Eden-Monaro,T,0,22223,T Ticket Votes,,,N,N,28,2,0,1,0,31
NSW,117,Eden-Monaro,T,1,21908,"BOURKE, William",,,N,N,9,0,0,0,0,9
NSW,117,Eden-Monaro,T,2,21910,"O'CONNOR, Mark",,,N,N,0,0,0,0,0,0
NSW,117,Eden-Monaro,U,0,22217,U Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,56,1,0,2,4,63
NSW,117,Eden-Monaro,U,1,21413,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,2,1,0,1,1,5
NSW,117,Eden-Monaro,U,2,21420,"FOSTER, Roland",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,117,Eden-Monaro,V,0,22209,V Ticket Votes,Family First,FFP,N,N,608,21,7,27,36,699
NSW,117,Eden-Monaro,V,1,21178,"SWANE, Greg",Family First,FFP,N,N,25,0,0,0,2,27
NSW,117,Eden-Monaro,V,2,21182,"LAMB, Phil",Family First,FFP,N,N,4,0,0,0,0,4
NSW,117,Eden-Monaro,W,0,22206,W Ticket Votes,Labor,ALP,N,N,27618,778,113,1287,1690,31486
NSW,117,Eden-Monaro,W,1,21012,"FAULKNER, John",Labor,ALP,Y,Y,334,10,1,15,30,390
NSW,117,Eden-Monaro,W,2,21016,"THISTLETHWAITE, Matthew",Labor,ALP,Y,N,4,0,0,0,0,4
NSW,117,Eden-Monaro,W,3,21018,"HUTCHINS, Steve",Labor,ALP,N,Y,4,1,0,1,1,7
NSW,117,Eden-Monaro,W,4,21020,"MURNAIN, Anne",Labor,ALP,N,N,12,1,0,2,2,17
NSW,117,Eden-Monaro,W,5,21022,"SEATON, Fiona",Labor,ALP,N,N,7,2,0,0,0,9
NSW,117,Eden-Monaro,W,6,21025,"McDERMOTT, Hugh",Labor,ALP,N,N,6,1,0,0,2,9
NSW,117,Eden-Monaro,X,0,22231,X Ticket Votes,,,N,N,21,1,1,4,3,30
NSW,117,Eden-Monaro,X,1,21995,"STEFANAC, Jennifer",,,N,N,3,2,0,0,0,5
NSW,117,Eden-Monaro,X,2,21997,"COOLEY, Tucky Tania",,,N,N,0,0,0,0,0,0
NSW,117,Eden-Monaro,Y,0,22228,Y Ticket Votes,Carers Alliance,CA,N,N,110,2,0,2,18,132
NSW,117,Eden-Monaro,Y,1,21984,"CARTER, Marylou",Carers Alliance,CA,N,N,11,1,0,0,2,14
NSW,117,Eden-Monaro,Y,2,21986,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,0,0,0,0,0,0
NSW,117,Eden-Monaro,Z,0,22205,Z Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,625,41,3,49,56,774
NSW,117,Eden-Monaro,Z,1,20990,"GREEN, Paul",Christian Democratic Party (Fred Nile Group),CDP,N,N,51,2,0,1,2,56
NSW,117,Eden-Monaro,Z,2,20992,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,1,0,0,0,0,1
NSW,117,Eden-Monaro,Z,3,20994,"NILE, Elaine",Christian Democratic Party (Fred Nile Group),CDP,N,N,4,0,0,0,0,4
NSW,117,Eden-Monaro,AA,0,22210,AA Ticket Votes,Liberal/Nationals,LNP,N,N,28515,777,65,1533,2176,33066
NSW,117,Eden-Monaro,AA,1,21762,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,Y,Y,228,5,0,10,21,264
NSW,117,Eden-Monaro,AA,2,21766,"HEFFERNAN, William",Liberal,LP,Y,Y,82,4,0,2,9,97
NSW,117,Eden-Monaro,AA,3,21768,"NASH, Fiona",The Nationals,NP,Y,Y,33,0,0,1,6,40
NSW,117,Eden-Monaro,AA,4,21771,"HUGHES, Hollie",Liberal,LP,N,N,7,0,0,1,3,11
NSW,117,Eden-Monaro,AA,5,21774,"DENNIS, Joe",The Nationals,NP,N,N,11,0,0,0,2,13
NSW,117,Eden-Monaro,AA,6,21776,"BILIC, George",Liberal,LP,N,N,15,0,0,1,2,18
NSW,117,Eden-Monaro,AB,0,22221,AB Ticket Votes,,,N,N,42,0,0,3,1,46
NSW,117,Eden-Monaro,AB,1,21901,"ECKFORD, Michael",,,N,N,1,1,0,0,0,2
NSW,117,Eden-Monaro,AB,2,21902,"STEVENS, Criselee",,,N,N,2,0,0,0,0,2
NSW,117,Eden-Monaro,AC,0,22225,AC Ticket Votes,One Nation,ON,N,N,310,15,1,30,34,390
NSW,117,Eden-Monaro,AC,1,21824,"WEBBER, Andrew",One Nation,ON,N,N,22,1,0,0,6,29
NSW,117,Eden-Monaro,AC,2,21827,"BRETT, John",One Nation,ON,N,N,4,1,0,0,0,5
NSW,117,Eden-Monaro,AD,0,22208,AD Ticket Votes,The Greens,GRN,N,N,8828,419,33,725,636,10641
NSW,117,Eden-Monaro,AD,1,21147,"RHIANNON, Lee",The Greens,GRN,Y,N,516,21,0,43,57,637
NSW,117,Eden-Monaro,AD,2,21677,"McILROY, Keith",The Greens,GRN,N,N,23,3,0,4,1,31
NSW,117,Eden-Monaro,AD,3,21152,"JEGATHEESWARAN, Brami",The Greens,GRN,N,N,7,0,0,3,0,10
NSW,117,Eden-Monaro,AD,4,21160,"SWIFT, Harriett",The Greens,GRN,N,N,27,0,0,4,5,36
NSW,117,Eden-Monaro,AD,5,21163,"MORRISSEY, Simone",The Greens,GRN,N,N,18,0,1,3,4,26
NSW,117,Eden-Monaro,AD,6,21169,"KANAK, Dominic Wy",The Greens,GRN,N,N,7,0,0,1,4,12
NSW,117,Eden-Monaro,AE,0,22234,AE Ticket Votes,,,N,N,74,1,3,2,11,91
NSW,117,Eden-Monaro,AE,1,22202,"KERNOT, Cheryl",,,N,N,74,4,0,3,6,87
NSW,117,Eden-Monaro,AE,2,22201,"CANT, Simon",,,N,N,0,0,0,0,1,1
NSW,117,Eden-Monaro,AF,0,22229,AF Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1203,67,6,103,99,1478
NSW,117,Eden-Monaro,AF,1,22006,"DRUERY, Glenn",Liberal Democrats (LDP),LDP,N,N,29,1,0,0,2,32
NSW,117,Eden-Monaro,AF,2,22008,"GABB, Lucy",Liberal Democrats (LDP),LDP,N,N,1,0,0,1,1,3
NSW,117,Eden-Monaro,AF,3,22010,"STITT, Peter",Liberal Democrats (LDP),LDP,N,N,1,0,0,0,0,1
NSW,117,Eden-Monaro,UG,1,22011,"RICHARDSON, Hamish",Independent,IND,N,N,6,1,0,0,2,9
NSW,117,Eden-Monaro,UG,2,22014,"HOOPER, Norman H Joseph",Independent,IND,N,N,1,0,0,0,0,1
NSW,117,Eden-Monaro,UG,3,21903,"SCOTT-IRVING, Stewart",Independent,IND,N,N,2,0,0,0,0,2
NSW,117,Eden-Monaro,UG,4,21268,"PAPE, Bryan",Independent,IND,N,N,2,0,0,0,1,3
NSW,117,Eden-Monaro,UG,5,21937,"WHALAN, Andrew",Independent,IND,N,N,5,1,0,0,0,6
NSW,118,Farrer,A,0,22214,A Ticket Votes,Socialist Alliance,SAL,N,N,454,2,0,6,6,468
NSW,118,Farrer,A,1,21446,"EVANS, Rachel",Socialist Alliance,SAL,N,N,13,0,0,0,0,13
NSW,118,Farrer,A,2,21449,"ISKANDER, Soubhi",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,118,Farrer,B,0,22230,B Ticket Votes,,,N,N,28,1,0,0,0,29
NSW,118,Farrer,B,1,22023,"HODGES, Robert",,,N,N,0,0,0,1,0,1
NSW,118,Farrer,B,2,22024,"FRIER, Bob",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,C,0,22224,C Ticket Votes,,,N,N,15,0,0,2,1,18
NSW,118,Farrer,C,1,21904,"ROBINSON, Tony",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,C,2,21907,"SELBY, Noel",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,D,0,22215,D Ticket Votes,,,N,N,50,0,0,2,0,52
NSW,118,Farrer,D,1,21429,"HODGES, Darrin",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,D,2,21430,"FOLKES, Nick",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,E,0,22220,E Ticket Votes,Building Australia,BAP,N,N,237,9,4,15,10,275
NSW,118,Farrer,E,1,21798,"BROWN, Ray",Building Australia,BAP,N,N,1,0,0,0,2,3
NSW,118,Farrer,E,2,21799,"O'DONNELL, Michael",Building Australia,BAP,N,N,0,0,0,0,0,0
NSW,118,Farrer,F,0,22212,F Ticket Votes,Senator On-Line,SOL,N,N,43,0,1,3,0,47
NSW,118,Farrer,F,1,21465,"BAS, Wes",Senator On-Line,SOL,N,N,1,0,0,0,0,1
NSW,118,Farrer,F,2,21470,"ROACH, Brianna",Senator On-Line,SOL,N,N,1,0,0,0,0,1
NSW,118,Farrer,G,0,22222,G Ticket Votes,Communist,CAL,N,N,90,3,1,8,1,103
NSW,118,Farrer,G,1,21787,"LAWLER, Geoff",Communist,CAL,N,N,5,0,0,1,0,6
NSW,118,Farrer,G,2,21789,"KELLAWAY, Brenda Anne",Communist,CAL,N,N,0,1,0,0,0,1
NSW,118,Farrer,H,0,22233,H Ticket Votes,,,N,N,23,0,0,1,0,24
NSW,118,Farrer,H,1,22021,"BLOOM, Nadia",,,N,N,0,0,0,0,1,1
NSW,118,Farrer,H,2,22022,"IRELAND, Bede",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,I,0,22211,I Ticket Votes,Citizens Electoral Council of Australia,CEC,N,N,124,0,0,6,9,139
NSW,118,Farrer,I,1,21031,"BUTLER, Robert H",Citizens Electoral Council of Australia,CEC,N,N,7,0,0,1,0,8
NSW,118,Farrer,I,2,21037,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,CEC,N,N,0,0,0,0,0,0
NSW,118,Farrer,J,0,22219,J Ticket Votes,Australian Democrats,DEM,N,N,620,13,2,34,44,713
NSW,118,Farrer,J,1,21733,"CLANCY, Fiona",Australian Democrats,DEM,N,N,32,1,0,0,1,34
NSW,118,Farrer,J,2,21736,"MITCHELL, Jen",Australian Democrats,DEM,N,N,6,0,0,0,0,6
NSW,118,Farrer,K,0,22218,K Ticket Votes,,,N,N,29,0,0,0,0,29
NSW,118,Farrer,K,1,21714,"SAMPSON, Meg",,,N,N,1,0,0,0,0,1
NSW,118,Farrer,K,2,21718,"HINCHCLIFFE, J",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,L,0,22232,L Ticket Votes,,,N,N,36,2,0,1,0,39
NSW,118,Farrer,L,1,22019,"BELGRAVE, Leon Adrian",,,N,N,0,1,0,0,0,1
NSW,118,Farrer,L,2,22020,"BEREGSZASZI, Janos",,,N,N,0,0,0,1,0,1
NSW,118,Farrer,M,0,22207,M Ticket Votes,The Climate Sceptics,TCS,N,N,175,3,1,2,13,194
NSW,118,Farrer,M,1,21127,"KOUTALIANOS, Bill",The Climate Sceptics,TCS,N,N,7,1,0,0,2,10
NSW,118,Farrer,M,2,21134,"BROWN, Geoffrey",The Climate Sceptics,TCS,N,N,1,0,0,0,1,2
NSW,118,Farrer,N,0,22213,N Ticket Votes,Secular Party of Australia,SPA,N,N,80,1,0,4,3,88
NSW,118,Farrer,N,1,21229,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,6,1,0,1,1,9
NSW,118,Farrer,N,2,21233,"WARREN, Lyle Richard",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
NSW,118,Farrer,O,0,22216,O Ticket Votes,Shooters and Fishers,ASP,N,N,2976,67,12,211,186,3452
NSW,118,Farrer,O,1,21451,"MUIRHEAD, Jim Gerard",Shooters and Fishers,ASP,N,N,105,7,0,5,9,126
NSW,118,Farrer,O,2,21455,"McGLASHAN, Alistair David",Shooters and Fishers,ASP,N,N,2,0,0,1,1,4
NSW,118,Farrer,P,0,22226,P Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,1029,22,7,55,40,1153
NSW,118,Farrer,P,1,22015,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,DLP,N,N,8,0,0,1,0,9
NSW,118,Farrer,P,2,22016,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
NSW,118,Farrer,Q,0,22203,Q Ticket Votes,Australian Sex Party,ASXP,N,N,1725,43,8,103,40,1919
NSW,118,Farrer,Q,1,20841,"LEISHMAN, Marianne",Australian Sex Party,ASXP,N,N,51,3,0,3,1,58
NSW,118,Farrer,Q,2,20947,"CAMPBELL, Huw",Australian Sex Party,ASXP,N,N,1,0,0,0,0,1
NSW,118,Farrer,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,1,1,0,0,0,2
NSW,118,Farrer,R,0,22227,R Ticket Votes,,,N,N,20,0,0,1,0,21
NSW,118,Farrer,R,1,21993,"BARKER, David",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,R,2,21994,"ZUREIK, S G",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,S,0,22204,S Ticket Votes,Socialist Equality Party,SEP,N,N,38,2,1,2,3,46
NSW,118,Farrer,S,1,20978,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,118,Farrer,S,2,20981,"ZABALA, Gabriela",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,118,Farrer,T,0,22223,T Ticket Votes,,,N,N,10,1,0,11,0,22
NSW,118,Farrer,T,1,21908,"BOURKE, William",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,T,2,21910,"O'CONNOR, Mark",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,U,0,22217,U Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,66,1,1,5,3,76
NSW,118,Farrer,U,1,21413,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,2,0,0,0,0,2
NSW,118,Farrer,U,2,21420,"FOSTER, Roland",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,118,Farrer,V,0,22209,V Ticket Votes,Family First,FFP,N,N,938,17,3,68,38,1064
NSW,118,Farrer,V,1,21178,"SWANE, Greg",Family First,FFP,N,N,38,0,0,1,2,41
NSW,118,Farrer,V,2,21182,"LAMB, Phil",Family First,FFP,N,N,1,0,0,0,0,1
NSW,118,Farrer,W,0,22206,W Ticket Votes,Labor,ALP,N,N,23924,416,76,1326,1126,26868
NSW,118,Farrer,W,1,21012,"FAULKNER, John",Labor,ALP,Y,Y,144,4,0,4,16,168
NSW,118,Farrer,W,2,21016,"THISTLETHWAITE, Matthew",Labor,ALP,Y,N,4,0,0,1,1,6
NSW,118,Farrer,W,3,21018,"HUTCHINS, Steve",Labor,ALP,N,Y,3,0,0,0,0,3
NSW,118,Farrer,W,4,21020,"MURNAIN, Anne",Labor,ALP,N,N,4,0,0,0,0,4
NSW,118,Farrer,W,5,21022,"SEATON, Fiona",Labor,ALP,N,N,7,1,0,2,0,10
NSW,118,Farrer,W,6,21025,"McDERMOTT, Hugh",Labor,ALP,N,N,3,0,0,1,1,5
NSW,118,Farrer,X,0,22231,X Ticket Votes,,,N,N,28,1,0,2,2,33
NSW,118,Farrer,X,1,21995,"STEFANAC, Jennifer",,,N,N,1,0,0,0,0,1
NSW,118,Farrer,X,2,21997,"COOLEY, Tucky Tania",,,N,N,1,0,0,0,0,1
NSW,118,Farrer,Y,0,22228,Y Ticket Votes,Carers Alliance,CA,N,N,114,3,0,8,19,144
NSW,118,Farrer,Y,1,21984,"CARTER, Marylou",Carers Alliance,CA,N,N,6,0,0,0,1,7
NSW,118,Farrer,Y,2,21986,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,1,0,0,0,0,1
NSW,118,Farrer,Z,0,22205,Z Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1586,27,7,42,70,1732
NSW,118,Farrer,Z,1,20990,"GREEN, Paul",Christian Democratic Party (Fred Nile Group),CDP,N,N,98,3,0,1,12,114
NSW,118,Farrer,Z,2,20992,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,3,0,0,0,0,3
NSW,118,Farrer,Z,3,20994,"NILE, Elaine",Christian Democratic Party (Fred Nile Group),CDP,N,N,7,1,0,0,0,8
NSW,118,Farrer,AA,0,22210,AA Ticket Votes,Liberal/Nationals,LNP,N,N,31399,700,69,2405,2921,37494
NSW,118,Farrer,AA,1,21762,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,Y,Y,154,6,1,10,25,196
NSW,118,Farrer,AA,2,21766,"HEFFERNAN, William",Liberal,LP,Y,Y,41,1,0,5,14,61
NSW,118,Farrer,AA,3,21768,"NASH, Fiona",The Nationals,NP,Y,Y,89,4,0,3,19,115
NSW,118,Farrer,AA,4,21771,"HUGHES, Hollie",Liberal,LP,N,N,5,0,0,0,2,7
NSW,118,Farrer,AA,5,21774,"DENNIS, Joe",The Nationals,NP,N,N,7,1,0,2,5,15
NSW,118,Farrer,AA,6,21776,"BILIC, George",Liberal,LP,N,N,8,1,0,1,1,11
NSW,118,Farrer,AB,0,22221,AB Ticket Votes,,,N,N,30,0,0,0,6,36
NSW,118,Farrer,AB,1,21901,"ECKFORD, Michael",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,AB,2,21902,"STEVENS, Criselee",,,N,N,0,0,0,0,0,0
NSW,118,Farrer,AC,0,22225,AC Ticket Votes,One Nation,ON,N,N,392,17,2,33,31,475
NSW,118,Farrer,AC,1,21824,"WEBBER, Andrew",One Nation,ON,N,N,14,0,0,2,3,19
NSW,118,Farrer,AC,2,21827,"BRETT, John",One Nation,ON,N,N,3,0,0,0,0,3
NSW,118,Farrer,AD,0,22208,AD Ticket Votes,The Greens,GRN,N,N,4211,159,12,417,201,5000
NSW,118,Farrer,AD,1,21147,"RHIANNON, Lee",The Greens,GRN,Y,N,187,7,1,24,17,236
NSW,118,Farrer,AD,2,21677,"McILROY, Keith",The Greens,GRN,N,N,3,0,0,1,0,4
NSW,118,Farrer,AD,3,21152,"JEGATHEESWARAN, Brami",The Greens,GRN,N,N,4,0,0,0,2,6
NSW,118,Farrer,AD,4,21160,"SWIFT, Harriett",The Greens,GRN,N,N,4,0,0,0,0,4
NSW,118,Farrer,AD,5,21163,"MORRISSEY, Simone",The Greens,GRN,N,N,9,0,0,0,0,9
NSW,118,Farrer,AD,6,21169,"KANAK, Dominic Wy",The Greens,GRN,N,N,5,0,0,1,0,6
NSW,118,Farrer,AE,0,22234,AE Ticket Votes,,,N,N,35,3,0,4,7,49
NSW,118,Farrer,AE,1,22202,"KERNOT, Cheryl",,,N,N,26,0,0,2,1,29
NSW,118,Farrer,AE,2,22201,"CANT, Simon",,,N,N,1,0,0,0,0,1
NSW,118,Farrer,AF,0,22229,AF Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1575,35,7,160,126,1903
NSW,118,Farrer,AF,1,22006,"DRUERY, Glenn",Liberal Democrats (LDP),LDP,N,N,11,0,0,0,0,11
NSW,118,Farrer,AF,2,22008,"GABB, Lucy",Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
NSW,118,Farrer,AF,3,22010,"STITT, Peter",Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
NSW,118,Farrer,UG,1,22011,"RICHARDSON, Hamish",Independent,IND,N,N,5,0,0,0,3,8
NSW,118,Farrer,UG,2,22014,"HOOPER, Norman H Joseph",Independent,IND,N,N,0,0,0,0,0,0
NSW,118,Farrer,UG,3,21903,"SCOTT-IRVING, Stewart",Independent,IND,N,N,1,0,0,0,0,1
NSW,118,Farrer,UG,4,21268,"PAPE, Bryan",Independent,IND,N,N,0,0,0,0,0,0
NSW,118,Farrer,UG,5,21937,"WHALAN, Andrew",Independent,IND,N,N,4,0,0,1,0,5
NSW,119,Fowler,A,0,22214,A Ticket Votes,Socialist Alliance,SAL,N,N,722,52,17,19,5,815
NSW,119,Fowler,A,1,21446,"EVANS, Rachel",Socialist Alliance,SAL,N,N,23,3,0,0,7,33
NSW,119,Fowler,A,2,21449,"ISKANDER, Soubhi",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,119,Fowler,B,0,22230,B Ticket Votes,,,N,N,55,3,3,0,0,61
NSW,119,Fowler,B,1,22023,"HODGES, Robert",,,N,N,2,0,0,0,0,2
NSW,119,Fowler,B,2,22024,"FRIER, Bob",,,N,N,0,0,0,0,0,0
NSW,119,Fowler,C,0,22224,C Ticket Votes,,,N,N,32,3,3,3,1,42
NSW,119,Fowler,C,1,21904,"ROBINSON, Tony",,,N,N,3,0,1,0,0,4
NSW,119,Fowler,C,2,21907,"SELBY, Noel",,,N,N,1,0,0,0,0,1
NSW,119,Fowler,D,0,22215,D Ticket Votes,,,N,N,82,4,2,3,2,93
NSW,119,Fowler,D,1,21429,"HODGES, Darrin",,,N,N,2,0,0,0,0,2
NSW,119,Fowler,D,2,21430,"FOLKES, Nick",,,N,N,1,0,0,0,0,1
NSW,119,Fowler,E,0,22220,E Ticket Votes,Building Australia,BAP,N,N,296,33,7,18,11,365
NSW,119,Fowler,E,1,21798,"BROWN, Ray",Building Australia,BAP,N,N,6,1,0,0,0,7
NSW,119,Fowler,E,2,21799,"O'DONNELL, Michael",Building Australia,BAP,N,N,1,0,0,0,0,1
NSW,119,Fowler,F,0,22212,F Ticket Votes,Senator On-Line,SOL,N,N,65,1,1,4,1,72
NSW,119,Fowler,F,1,21465,"BAS, Wes",Senator On-Line,SOL,N,N,0,0,0,0,0,0
NSW,119,Fowler,F,2,21470,"ROACH, Brianna",Senator On-Line,SOL,N,N,1,0,0,0,0,1
NSW,119,Fowler,G,0,22222,G Ticket Votes,Communist,CAL,N,N,190,17,8,5,1,221
NSW,119,Fowler,G,1,21787,"LAWLER, Geoff",Communist,CAL,N,N,6,0,0,0,0,6
NSW,119,Fowler,G,2,21789,"KELLAWAY, Brenda Anne",Communist,CAL,N,N,0,0,0,0,0,0
NSW,119,Fowler,H,0,22233,H Ticket Votes,,,N,N,37,1,2,1,0,41
NSW,119,Fowler,H,1,22021,"BLOOM, Nadia",,,N,N,0,0,0,0,0,0
NSW,119,Fowler,H,2,22022,"IRELAND, Bede",,,N,N,0,0,0,0,0,0
NSW,119,Fowler,I,0,22211,I Ticket Votes,Citizens Electoral Council of Australia,CEC,N,N,205,18,7,8,5,243
NSW,119,Fowler,I,1,21031,"BUTLER, Robert H",Citizens Electoral Council of Australia,CEC,N,N,4,1,0,0,0,5
NSW,119,Fowler,I,2,21037,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,CEC,N,N,0,0,0,0,0,0
NSW,119,Fowler,J,0,22219,J Ticket Votes,Australian Democrats,DEM,N,N,298,25,8,17,24,372
NSW,119,Fowler,J,1,21733,"CLANCY, Fiona",Australian Democrats,DEM,N,N,4,0,0,0,1,5
NSW,119,Fowler,J,2,21736,"MITCHELL, Jen",Australian Democrats,DEM,N,N,3,0,0,0,0,3
NSW,119,Fowler,K,0,22218,K Ticket Votes,,,N,N,35,1,1,1,0,38
NSW,119,Fowler,K,1,21714,"SAMPSON, Meg",,,N,N,2,0,0,0,0,2
NSW,119,Fowler,K,2,21718,"HINCHCLIFFE, J",,,N,N,0,0,0,0,0,0
NSW,119,Fowler,L,0,22232,L Ticket Votes,,,N,N,58,6,3,0,1,68
NSW,119,Fowler,L,1,22019,"BELGRAVE, Leon Adrian",,,N,N,0,0,0,0,0,0
NSW,119,Fowler,L,2,22020,"BEREGSZASZI, Janos",,,N,N,0,0,0,0,0,0
NSW,119,Fowler,M,0,22207,M Ticket Votes,The Climate Sceptics,TCS,N,N,154,11,2,6,6,179
NSW,119,Fowler,M,1,21127,"KOUTALIANOS, Bill",The Climate Sceptics,TCS,N,N,5,0,0,0,2,7
NSW,119,Fowler,M,2,21134,"BROWN, Geoffrey",The Climate Sceptics,TCS,N,N,0,0,0,0,1,1
NSW,119,Fowler,N,0,22213,N Ticket Votes,Secular Party of Australia,SPA,N,N,73,2,5,3,5,88
NSW,119,Fowler,N,1,21229,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,5,0,0,1,0,6
NSW,119,Fowler,N,2,21233,"WARREN, Lyle Richard",Secular Party of Australia,SPA,N,N,1,0,0,0,0,1
NSW,119,Fowler,O,0,22216,O Ticket Votes,Shooters and Fishers,ASP,N,N,966,109,8,24,47,1154
NSW,119,Fowler,O,1,21451,"MUIRHEAD, Jim Gerard",Shooters and Fishers,ASP,N,N,29,4,1,0,4,38
NSW,119,Fowler,O,2,21455,"McGLASHAN, Alistair David",Shooters and Fishers,ASP,N,N,3,0,0,0,2,5
NSW,119,Fowler,P,0,22226,P Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,587,44,7,23,27,688
NSW,119,Fowler,P,1,22015,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,DLP,N,N,5,0,0,0,1,6
NSW,119,Fowler,P,2,22016,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
NSW,119,Fowler,Q,0,22203,Q Ticket Votes,Australian Sex Party,ASXP,N,N,946,104,20,36,23,1129
NSW,119,Fowler,Q,1,20841,"LEISHMAN, Marianne",Australian Sex Party,ASXP,N,N,23,2,2,2,1,30
NSW,119,Fowler,Q,2,20947,"CAMPBELL, Huw",Australian Sex Party,ASXP,N,N,0,0,0,0,0,0
NSW,119,Fowler,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,3,1,0,0,0,4
NSW,119,Fowler,R,0,22227,R Ticket Votes,,,N,N,19,1,1,1,0,22
