2025 Federal Election Senate First Preferences By Polling Place for Division 319 [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:34 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,319,Clark,8443,Moonah East,F,41171,4,"HOARE, Trenton",The Greens,4
TAS,319,Clark,8443,Moonah East,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,55
TAS,319,Clark,8443,Moonah East,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,21
TAS,319,Clark,8443,Moonah East,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,319,Clark,8443,Moonah East,H,42120,0,H Above-the-line Votes,Libertarian,4
TAS,319,Clark,8443,Moonah East,H,41698,1,"ABRAHAM, Chrysten",Libertarian,0
TAS,319,Clark,8443,Moonah East,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,319,Clark,8443,Moonah East,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,33
TAS,319,Clark,8443,Moonah East,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,8
TAS,319,Clark,8443,Moonah East,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,319,Clark,8443,Moonah East,J,42114,0,J Above-the-line Votes,Citizens Party,2
TAS,319,Clark,8443,Moonah East,J,40837,1,"STAGGARD, Daryl",Citizens Party,1
TAS,319,Clark,8443,Moonah East,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,319,Clark,8443,Moonah East,K,42116,0,K Above-the-line Votes,Australian Labor Party,521
TAS,319,Clark,8443,Moonah East,K,41721,1,"BROWN, Carol",Australian Labor Party,71
TAS,319,Clark,8443,Moonah East,K,41722,2,"DOWLING, Richard",Australian Labor Party,11
TAS,319,Clark,8443,Moonah East,K,41724,3,"FALLS, Bailey",Australian Labor Party,5
TAS,319,Clark,8443,Moonah East,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,2
TAS,319,Clark,8443,Moonah East,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,4
TAS,319,Clark,8443,Moonah East,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,8
TAS,319,Clark,8443,Moonah East,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",17
TAS,319,Clark,8443,Moonah East,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",1
TAS,319,Clark,8443,Moonah East,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",1
TAS,319,Clark,8443,Moonah East,UG,42066,1,"EDWARDS, Fenella",Independent,8
TAS,319,Clark,8443,Moonah East,ZZ,0,99,INFORMAL,,68
TAS,319,Clark,8445,Cascades,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,12
TAS,319,Clark,8445,Cascades,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,2
TAS,319,Clark,8445,Cascades,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,319,Clark,8445,Cascades,B,42111,0,B Above-the-line Votes,Liberal,52
TAS,319,Clark,8445,Cascades,B,40691,1,"CHANDLER, Claire",Liberal,5
TAS,319,Clark,8445,Cascades,B,40692,2,"COLBECK, Richard Mansell",Liberal,6
TAS,319,Clark,8445,Cascades,B,40693,3,"MARTIN, Jacki",Liberal,0
TAS,319,Clark,8445,Cascades,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,3
TAS,319,Clark,8445,Cascades,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,2
TAS,319,Clark,8445,Cascades,C,41401,2,"KELLY, Matt",Trumpet of Patriots,0
TAS,319,Clark,8445,Cascades,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,319,Clark,8445,Cascades,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,20
TAS,319,Clark,8445,Cascades,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,6
TAS,319,Clark,8445,Cascades,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,319,Clark,8445,Cascades,E,42119,0,E Above-the-line Votes,Animal Justice Party,6
TAS,319,Clark,8445,Cascades,E,41753,1,"DAVIES, Casey",Animal Justice Party,1
TAS,319,Clark,8445,Cascades,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,319,Clark,8445,Cascades,F,42112,0,F Above-the-line Votes,The Greens,341
TAS,319,Clark,8445,Cascades,F,41165,1,"McKIM, Nick",The Greens,228
TAS,319,Clark,8445,Cascades,F,41168,2,"BLEYER, Vanessa",The Greens,36
TAS,319,Clark,8445,Cascades,F,41169,3,"JORDAN, Scott",The Greens,2
TAS,319,Clark,8445,Cascades,F,41171,4,"HOARE, Trenton",The Greens,4
TAS,319,Clark,8445,Cascades,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,24
TAS,319,Clark,8445,Cascades,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,13
TAS,319,Clark,8445,Cascades,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,1
TAS,319,Clark,8445,Cascades,H,42120,0,H Above-the-line Votes,Libertarian,6
TAS,319,Clark,8445,Cascades,H,41698,1,"ABRAHAM, Chrysten",Libertarian,1
TAS,319,Clark,8445,Cascades,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,319,Clark,8445,Cascades,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,16
TAS,319,Clark,8445,Cascades,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,4
TAS,319,Clark,8445,Cascades,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,319,Clark,8445,Cascades,J,42114,0,J Above-the-line Votes,Citizens Party,3
TAS,319,Clark,8445,Cascades,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,319,Clark,8445,Cascades,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,319,Clark,8445,Cascades,K,42116,0,K Above-the-line Votes,Australian Labor Party,172
TAS,319,Clark,8445,Cascades,K,41721,1,"BROWN, Carol",Australian Labor Party,30
TAS,319,Clark,8445,Cascades,K,41722,2,"DOWLING, Richard",Australian Labor Party,7
