2019 Federal Election Senate First Preferences By Polling Place for Division 196 [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-06-02T08:28:02 Cycle:42335a69-4947-4dd8-af79-1a4b275410c1 Created:2019-06-02T08:25:56 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,196,Lyons,8500,Bridgewater,L,32864,1,"LAMBIE, Jacqui",Jacqui Lambie Network,51
TAS,196,Lyons,8500,Bridgewater,L,32868,2,"WILLIAMS, Glynn",Jacqui Lambie Network,0
TAS,196,Lyons,8500,Bridgewater,L,32873,3,"REYNOLDS, Chris",Jacqui Lambie Network,0
TAS,196,Lyons,8500,Bridgewater,L,0,9998,Unapportioned,Jacqui Lambie Network,0
TAS,196,Lyons,8500,Bridgewater,M,33690,0,M Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,31
TAS,196,Lyons,8500,Bridgewater,M,32995,1,"INFORMAL, Alfred",Help End Marijuana Prohibition (HEMP) Party,5
TAS,196,Lyons,8500,Bridgewater,M,32997,2,"OWEN, Matt",Help End Marijuana Prohibition (HEMP) Party,1
TAS,196,Lyons,8500,Bridgewater,M,0,9998,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8500,Bridgewater,N,33687,0,N Ticket Votes,United Australia Party,101
TAS,196,Lyons,8500,Bridgewater,N,32477,1,"MORGAN, Kevin",United Australia Party,2
TAS,196,Lyons,8500,Bridgewater,N,32489,2,"WILLIAMS, David",United Australia Party,4
TAS,196,Lyons,8500,Bridgewater,N,32488,3,"GUNNIS, Craig",United Australia Party,0
TAS,196,Lyons,8500,Bridgewater,N,0,9998,Unapportioned,United Australia Party,0
TAS,196,Lyons,8500,Bridgewater,O,33695,0,O Ticket Votes,,2
TAS,196,Lyons,8500,Bridgewater,O,33487,1,"GARLAND, Craig",,3
TAS,196,Lyons,8500,Bridgewater,O,33504,2,"DUNCAN, Mark",,0
TAS,196,Lyons,8500,Bridgewater,O,0,9998,Unapportioned,,0
TAS,196,Lyons,8500,Bridgewater,P,33696,0,P Ticket Votes,"Shooters, Fishers and Farmers",44
TAS,196,Lyons,8500,Bridgewater,P,33018,1,"BYFIELD, Rebecca Anthea","Shooters, Fishers and Farmers",9
