2013 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:17496 Phase:FinalResults Generated:2014-10-28T11:23:12 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449],,,,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
ACT,101,Canberra,A,0,25070,A Ticket Votes,Animal Justice Party,AJP,N,N,953,22,10,42,57,1084
ACT,101,Canberra,A,1,24222,"FILLINGER, Marcus",Animal Justice Party,AJP,N,N,304,8,4,16,17,349
ACT,101,Canberra,A,2,24225,"MONTAGNE, Jessica",Animal Justice Party,AJP,N,N,73,0,0,7,7,87
ACT,101,Canberra,B,0,25067,B Ticket Votes,Katter's Australian Party,KAP,N,N,357,4,0,23,26,410
ACT,101,Canberra,B,1,24114,"BAILEY, Steven",Katter's Australian Party,KAP,N,N,184,2,1,10,11,208
ACT,101,Canberra,B,2,24120,"ARNOLD, Joe",Katter's Australian Party,KAP,N,N,30,3,0,0,2,35
ACT,101,Canberra,C,0,25075,C Ticket Votes,Australian Greens,GRN,N,N,11909,196,45,607,511,13268
ACT,101,Canberra,C,1,24907,"SHEIKH, Simon",Australian Greens,GRN,N,N,6538,126,34,288,250,7236
ACT,101,Canberra,C,2,24912,"ESGUERRA, Indra",Australian Greens,GRN,N,N,247,9,3,37,27,323
ACT,101,Canberra,D,0,25064,D Ticket Votes,Stable Population Party,SPP,N,N,172,3,0,8,5,188
ACT,101,Canberra,D,1,23291,"O'CONNOR, Mark",Stable Population Party,SPP,N,N,198,0,1,6,11,216
ACT,101,Canberra,D,2,23293,"GRAHAM, Greg",Stable Population Party,SPP,N,N,8,0,0,1,0,9
ACT,101,Canberra,E,0,25065,E Ticket Votes,Bullet Train For Australia,BTA,N,N,1269,30,10,81,82,1472
ACT,101,Canberra,E,1,23693,"BUCKNELL, Chris",Bullet Train For Australia,BTA,N,N,742,14,2,36,40,834
ACT,101,Canberra,E,2,23694,"LEMMEY, Michael James",Bullet Train For Australia,BTA,N,N,67,1,0,6,6,80
ACT,101,Canberra,F,0,25076,F Ticket Votes,Drug Law Reform,DRF,N,N,259,11,3,13,10,296
ACT,101,Canberra,F,1,24919,"CUBITT, Paul",Drug Law Reform,DRF,N,N,141,3,2,12,8,166
ACT,101,Canberra,F,2,24921,"DOWSON, Stacey",Drug Law Reform,DRF,N,N,10,1,0,1,1,13
ACT,101,Canberra,G,0,25069,G Ticket Votes,Sex Party,ASXP,N,N,3030,93,32,124,50,3329
ACT,101,Canberra,G,1,24113,"AVERY, Deborah",Sex Party,ASXP,N,N,772,15,5,29,20,841
ACT,101,Canberra,G,2,24117,"MILLER, Jamie",Sex Party,ASXP,N,N,83,2,0,4,3,92
ACT,101,Canberra,H,0,25073,H Ticket Votes,Rise Up Australia Party,RUA,N,N,335,6,2,11,12,366
ACT,101,Canberra,H,1,24700,"ROSS, Irwin",Rise Up Australia Party,RUA,N,N,178,3,0,5,7,193
ACT,101,Canberra,H,2,24702,"HENRIQUEZ, Jose",Rise Up Australia Party,RUA,N,N,16,0,0,0,1,17
ACT,101,Canberra,I,0,25068,I Ticket Votes,Voluntary Euthanasia Party,VEP,N,N,1171,10,2,34,85,1302
ACT,101,Canberra,I,1,24125,"NITSCHKE, Philip",Voluntary Euthanasia Party,VEP,N,N,836,4,1,30,53,924
ACT,101,Canberra,I,2,24127,"MACDOUGALL, Susan",Voluntary Euthanasia Party,VEP,N,N,22,0,0,1,3,26
ACT,101,Canberra,J,0,25072,J Ticket Votes,Palmer United Party,PUP,N,N,2001,39,10,97,73,2220
ACT,101,Canberra,J,1,24721,"SLATTERY, Wayne Kenneth",Palmer United Party,PUP,N,N,373,5,2,16,14,410
ACT,101,Canberra,J,2,24725,"TEERMAN, Paul Gerard",Palmer United Party,PUP,N,N,27,0,0,0,4,31
ACT,101,Canberra,K,0,25074,K Ticket Votes,Liberal,LP,N,N,34183,381,135,1830,1983,38512
ACT,101,Canberra,K,1,24925,"SESELJA, Zed",Liberal,LP,Y,N,2699,30,13,132,170,3044
ACT,101,Canberra,K,2,24928,"NASH, Merinda",Liberal,LP,N,N,711,6,0,36,43,796
ACT,101,Canberra,L,0,25066,L Ticket Votes,Australian Labor Party,ALP,N,N,30228,463,159,1630,1413,33893
ACT,101,Canberra,L,1,23761,"LUNDY, Kate",Australian Labor Party,ALP,Y,Y,5314,77,20,294,244,5949
ACT,101,Canberra,L,2,23765,"SANT, Chris",Australian Labor Party,ALP,N,N,235,4,0,13,13,265
ACT,101,Canberra,M,0,25071,M Ticket Votes,Australian Independents,AIN,N,N,531,7,4,44,34,620
ACT,101,Canberra,M,1,24734,"FERNIE, Anthony Watson",Australian Independents,AIN,N,N,103,3,0,6,11,123
ACT,101,Canberra,M,2,24736,"PETERSEN, Valma",Australian Independents,AIN,N,N,24,0,0,2,1,27
ACT,101,Canberra,UG,1,24665,"EZEKIEL-HART, Emmanuel",Independent,IND,N,N,142,3,0,6,6,157
ACT,102,Fraser,A,0,25070,A Ticket Votes,Animal Justice Party,AJP,N,N,891,17,11,43,67,1029
ACT,102,Fraser,A,1,24222,"FILLINGER, Marcus",Animal Justice Party,AJP,N,N,334,3,3,9,24,373
ACT,102,Fraser,A,2,24225,"MONTAGNE, Jessica",Animal Justice Party,AJP,N,N,59,0,1,2,8,70
ACT,102,Fraser,B,0,25067,B Ticket Votes,Katter's Australian Party,KAP,N,N,379,6,1,21,42,449
ACT,102,Fraser,B,1,24114,"BAILEY, Steven",Katter's Australian Party,KAP,N,N,245,3,2,7,18,275
ACT,102,Fraser,B,2,24120,"ARNOLD, Joe",Katter's Australian Party,KAP,N,N,35,0,0,1,3,39
ACT,102,Fraser,C,0,25075,C Ticket Votes,Australian Greens,GRN,N,N,14600,215,57,836,628,16336
ACT,102,Fraser,C,1,24907,"SHEIKH, Simon",Australian Greens,GRN,N,N,9067,102,32,383,348,9932
ACT,102,Fraser,C,2,24912,"ESGUERRA, Indra",Australian Greens,GRN,N,N,371,6,3,42,36,458
ACT,102,Fraser,D,0,25064,D Ticket Votes,Stable Population Party,SPP,N,N,204,4,0,7,11,226
ACT,102,Fraser,D,1,23291,"O'CONNOR, Mark",Stable Population Party,SPP,N,N,259,1,0,13,9,282
ACT,102,Fraser,D,2,23293,"GRAHAM, Greg",Stable Population Party,SPP,N,N,10,0,0,0,0,10
ACT,102,Fraser,E,0,25065,E Ticket Votes,Bullet Train For Australia,BTA,N,N,1402,22,9,89,76,1598
ACT,102,Fraser,E,1,23693,"BUCKNELL, Chris",Bullet Train For Australia,BTA,N,N,845,5,4,47,33,934
ACT,102,Fraser,E,2,23694,"LEMMEY, Michael James",Bullet Train For Australia,BTA,N,N,134,0,1,8,5,148
ACT,102,Fraser,F,0,25076,F Ticket Votes,Drug Law Reform,DRF,N,N,230,7,2,20,20,279
ACT,102,Fraser,F,1,24919,"CUBITT, Paul",Drug Law Reform,DRF,N,N,129,5,1,7,7,149
ACT,102,Fraser,F,2,24921,"DOWSON, Stacey",Drug Law Reform,DRF,N,N,9,0,0,0,2,11
ACT,102,Fraser,G,0,25069,G Ticket Votes,Sex Party,ASXP,N,N,2948,81,18,117,57,3221
ACT,102,Fraser,G,1,24113,"AVERY, Deborah",Sex Party,ASXP,N,N,950,12,3,33,43,1041
ACT,102,Fraser,G,2,24117,"MILLER, Jamie",Sex Party,ASXP,N,N,82,1,0,7,2,92
ACT,102,Fraser,H,0,25073,H Ticket Votes,Rise Up Australia Party,RUA,N,N,454,6,0,12,19,491
ACT,102,Fraser,H,1,24700,"ROSS, Irwin",Rise Up Australia Party,RUA,N,N,254,2,2,9,20,287
ACT,102,Fraser,H,2,24702,"HENRIQUEZ, Jose",Rise Up Australia Party,RUA,N,N,27,0,0,0,0,27
ACT,102,Fraser,I,0,25068,I Ticket Votes,Voluntary Euthanasia Party,VEP,N,N,755,17,2,32,88,894
ACT,102,Fraser,I,1,24125,"NITSCHKE, Philip",Voluntary Euthanasia Party,VEP,N,N,699,5,4,28,45,781
ACT,102,Fraser,I,2,24127,"MACDOUGALL, Susan",Voluntary Euthanasia Party,VEP,N,N,34,1,0,1,0,36
ACT,102,Fraser,J,0,25072,J Ticket Votes,Palmer United Party,PUP,N,N,1956,36,14,88,71,2165
ACT,102,Fraser,J,1,24721,"SLATTERY, Wayne Kenneth",Palmer United Party,PUP,N,N,321,2,2,10,14,349
ACT,102,Fraser,J,2,24725,"TEERMAN, Paul Gerard",Palmer United Party,PUP,N,N,34,1,0,2,1,38
ACT,102,Fraser,K,0,25074,K Ticket Votes,Liberal,LP,N,N,31574,417,90,1555,2062,35698
ACT,102,Fraser,K,1,24925,"SESELJA, Zed",Liberal,LP,Y,N,2384,35,10,126,160,2715
ACT,102,Fraser,K,2,24928,"NASH, Merinda",Liberal,LP,N,N,741,6,2,39,60,848
ACT,102,Fraser,L,0,25066,L Ticket Votes,Australian Labor Party,ALP,N,N,33593,480,157,1708,1784,37722
ACT,102,Fraser,L,1,23761,"LUNDY, Kate",Australian Labor Party,ALP,Y,Y,6100,68,28,289,256,6741
ACT,102,Fraser,L,2,23765,"SANT, Chris",Australian Labor Party,ALP,N,N,357,2,2,23,20,404
ACT,102,Fraser,M,0,25071,M Ticket Votes,Australian Independents,AIN,N,N,527,9,2,58,44,640
ACT,102,Fraser,M,1,24734,"FERNIE, Anthony Watson",Australian Independents,AIN,N,N,130,2,0,9,7,148
ACT,102,Fraser,M,2,24736,"PETERSEN, Valma",Australian Independents,AIN,N,N,26,1,0,5,2,34
ACT,102,Fraser,UG,1,24665,"EZEKIEL-HART, Emmanuel",Independent,IND,N,N,325,4,0,16,16,361
NSW,103,Banks,A,0,25115,A Ticket Votes,Liberal Democrats,LDP,N,N,7262,619,95,657,906,9539
NSW,103,Banks,A,1,24801,"LEYONHJELM, David",Liberal Democrats,LDP,Y,N,19,1,0,2,5,27
NSW,103,Banks,A,2,24803,"PETTETT, Jeffrey Marc",Liberal Democrats,LDP,N,N,3,0,0,1,0,4
NSW,103,Banks,B,0,25084,B Ticket Votes,No Carbon Tax Climate Sceptics,TCS,N,N,129,17,4,13,19,182
NSW,103,Banks,B,1,23432,"KOUTALIANOS, Bill",No Carbon Tax Climate Sceptics,TCS,N,N,6,0,0,0,0,6
NSW,103,Banks,B,2,23434,"McDOWALL, Mijina",No Carbon Tax Climate Sceptics,TCS,N,N,0,0,0,0,0,0
NSW,103,Banks,C,0,25085,C Ticket Votes,Democratic Labour Party (DLP),DLP,N,N,843,84,16,70,90,1103
NSW,103,Banks,C,1,24075,"McCAFFREY, Simon",Democratic Labour Party (DLP),DLP,N,N,21,4,0,1,0,26
NSW,103,Banks,C,2,24076,"HANNA, Daniel John",Democratic Labour Party (DLP),DLP,N,N,1,0,0,0,0,1
NSW,103,Banks,D,0,25109,D Ticket Votes,Senator Online (Internet Voting Bills/Issues),SOL,N,N,32,1,0,0,1,34
NSW,103,Banks,D,1,24651,"FERGUSON, Tim",Senator Online (Internet Voting Bills/Issues),SOL,N,N,6,0,0,0,0,6
NSW,103,Banks,D,2,24652,"BARRY, Tony",Senator Online (Internet Voting Bills/Issues),SOL,N,N,0,0,0,0,0,0
NSW,103,Banks,D,3,24654,"McKINNON, Don",Senator Online (Internet Voting Bills/Issues),SOL,N,N,0,0,0,0,0,0
NSW,103,Banks,E,0,25119,E Ticket Votes,Voluntary Euthanasia Party,VEP,N,N,112,7,0,9,25,153
NSW,103,Banks,E,1,24809,"HIGSON, Shayne",Voluntary Euthanasia Party,VEP,N,N,13,0,0,0,2,15
NSW,103,Banks,E,2,24810,"MULHALL, Loredana",Voluntary Euthanasia Party,VEP,N,N,0,0,0,0,1,1
NSW,103,Banks,F,0,25120,F Ticket Votes,,,N,N,44,4,0,3,6,57
NSW,103,Banks,F,1,24903,"WHALAN, Andrew",,,N,N,0,1,0,0,0,1
NSW,103,Banks,F,2,24904,"COOPER, Peter Grant",,,N,N,0,0,0,0,0,0
NSW,103,Banks,G,0,25096,G Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,406,50,0,22,17,495
NSW,103,Banks,G,1,24092,"FUTTER, BJ",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,13,1,0,1,3,18
NSW,103,Banks,G,2,24096,"OLBOURNE, Jason",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,103,Banks,H,0,25103,H Ticket Votes,Carers Alliance,CA,N,N,86,2,0,10,11,109
NSW,103,Banks,H,1,24394,"CARTER, MaryLou",Carers Alliance,CA,N,N,4,2,0,0,0,6
NSW,103,Banks,H,2,24398,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,1,0,0,0,0,1
NSW,103,Banks,I,0,25106,I Ticket Votes,The Wikileaks Party,WKP,N,N,698,56,10,46,41,851
NSW,103,Banks,I,1,24457,"TRANTER, Kellie",The Wikileaks Party,WKP,N,N,54,2,0,3,4,63
NSW,103,Banks,I,2,24459,"BROINOWSKI, Alison",The Wikileaks Party,WKP,N,N,10,0,1,0,0,11
NSW,103,Banks,J,0,25088,J Ticket Votes,Rise Up Australia Party,RUA,N,N,43,6,1,4,3,57
NSW,103,Banks,J,1,24100,"BISHOP, Norm",Rise Up Australia Party,RUA,N,N,2,0,0,1,3,6
NSW,103,Banks,J,2,24103,"SOMERFIELD, Wayne",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,103,Banks,K,0,25079,K Ticket Votes,Future Party,FUT,N,N,52,2,0,6,4,64
NSW,103,Banks,K,1,23225,"JANSSON, James",Future Party,FUT,N,N,4,1,0,1,0,6
NSW,103,Banks,K,2,23226,"HAGGERTY, James",Future Party,FUT,N,N,0,0,0,0,0,0
NSW,103,Banks,L,0,25093,L Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1627,97,14,82,148,1968
NSW,103,Banks,L,1,24354,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,69,3,0,1,8,81
NSW,103,Banks,L,2,24366,"LIONS, Deborah",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,103,Banks,L,3,24372,"RAHME, Peter",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,103,Banks,L,4,24379,"FRASER, Caroline Margaret",Christian Democratic Party (Fred Nile Group),CDP,N,N,1,0,0,0,0,1
NSW,103,Banks,L,5,24386,"CLIFFORD, Ross",Christian Democratic Party (Fred Nile Group),CDP,N,N,8,1,0,0,1,10
NSW,103,Banks,M,0,25089,M Ticket Votes,Labor,ALP,N,N,26943,1565,265,1582,2277,32632
NSW,103,Banks,M,1,24052,"CARR, Bob",Labor,ALP,Y,Y,161,11,0,18,22,212
NSW,103,Banks,M,2,24053,"CAMERON, Doug",Labor,ALP,Y,Y,11,0,0,2,4,17
NSW,103,Banks,M,3,24054,"STEPHENS, Ursula",Labor,ALP,N,Y,8,0,0,0,0,8
NSW,103,Banks,M,4,24055,"KOLOMEITZ, Glenn",Labor,ALP,N,N,2,0,0,0,0,2
NSW,103,Banks,M,5,24061,"NELMES, Nuatali",Labor,ALP,N,N,1,0,0,0,0,1
NSW,103,Banks,M,6,24064,"CHHIBBER, Bhupinder Kumar",Labor,ALP,N,N,6,0,0,0,0,6
NSW,103,Banks,N,0,25101,N Ticket Votes,Katter's Australian Party,KAP,N,N,171,10,1,22,20,224
NSW,103,Banks,N,1,24344,"MAILLER, Peter James",Katter's Australian Party,KAP,N,N,19,1,0,1,0,21
NSW,103,Banks,N,2,24347,"MAKA, Tony",Katter's Australian Party,KAP,N,N,0,0,0,0,0,0
NSW,103,Banks,O,0,25110,O Ticket Votes,Australian Voice,VCE,N,N,22,4,0,2,7,35
NSW,103,Banks,O,1,24558,"STEVENS, Criselee",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,103,Banks,O,2,24561,"FRANCIS, Keith",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,103,Banks,O,3,24563,"BLACK, Richard",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,103,Banks,P,0,25100,P Ticket Votes,Sex Party,ASXP,N,N,512,62,5,30,19,628
NSW,103,Banks,P,1,24097,"DUNNE, Graeme",Sex Party,ASXP,N,N,29,1,0,1,0,31
NSW,103,Banks,P,2,24099,"RAYE, Sue",Sex Party,ASXP,N,N,6,0,0,0,1,7
NSW,103,Banks,Q,0,25095,Q Ticket Votes,Australian Fishing and Lifestyle Party,AFLP,N,N,166,23,3,9,20,221
NSW,103,Banks,Q,1,24083,"LOWE, Bob",Australian Fishing and Lifestyle Party,AFLP,N,N,4,0,0,0,0,4
NSW,103,Banks,Q,2,24088,"DEAN, Tim",Australian Fishing and Lifestyle Party,AFLP,N,N,0,0,0,0,0,0
NSW,103,Banks,R,0,25108,R Ticket Votes,The Greens,GRN,N,N,3223,257,26,240,292,4038
NSW,103,Banks,R,1,24467,"FAEHRMANN, Cate",The Greens,GRN,N,N,227,21,1,9,24,282
NSW,103,Banks,R,2,24468,"RYAN, James",The Greens,GRN,N,N,4,0,0,0,0,4
NSW,103,Banks,R,3,24472,"BLATCHFORD, Penny",The Greens,GRN,N,N,5,1,0,1,0,7
NSW,103,Banks,R,4,24474,"HO, Christina",The Greens,GRN,N,N,10,0,0,0,0,10
NSW,103,Banks,R,5,24476,"FINDLEY, Amanda",The Greens,GRN,N,N,6,0,0,0,0,6
NSW,103,Banks,R,6,24478,"SPIES-BUTCHER, Ben",The Greens,GRN,N,N,8,0,0,0,0,8
NSW,103,Banks,S,0,25087,S Ticket Votes,Palmer United Party,PUP,N,N,1458,114,14,84,89,1759
NSW,103,Banks,S,1,24089,"ADAMSON, Matthew",Palmer United Party,PUP,N,N,26,0,0,1,2,29
NSW,103,Banks,S,2,24090,"WRIGHTSON, Suellen Marree",Palmer United Party,PUP,N,N,0,0,0,0,0,0
NSW,103,Banks,T,0,25104,T Ticket Votes,Building Australia Party,BAP,N,N,32,6,0,3,3,44
NSW,103,Banks,T,1,24409,"BROWN, Ray",Building Australia Party,BAP,N,N,1,0,0,0,0,1
NSW,103,Banks,T,2,24411,"SYMINGTON, Melanie",Building Australia Party,BAP,N,N,0,0,0,0,0,0
NSW,103,Banks,U,0,25099,U Ticket Votes,Uniting Australia Party,UNP,N,N,53,2,0,7,5,67
NSW,103,Banks,U,1,24069,"SIMONDS, Peter",Uniting Australia Party,UNP,N,N,0,0,0,0,0,0
NSW,103,Banks,U,2,24070,"WATT, Tanya",Uniting Australia Party,UNP,N,N,0,0,0,0,0,0
NSW,103,Banks,V,0,25114,V Ticket Votes,Stop The Greens,ODR,N,N,78,4,1,2,10,95
NSW,103,Banks,V,1,24804,"OBRIEN, Rick",Stop The Greens,ODR,N,N,3,0,0,0,0,3
NSW,103,Banks,V,2,24805,"DE LIMA, Joaquim Eduardo",Stop The Greens,ODR,N,N,0,0,0,0,0,0
NSW,103,Banks,W,0,25116,W Ticket Votes,Smokers Rights,SMK,N,N,120,8,2,5,10,145
NSW,103,Banks,W,1,24798,"BEIGER, Nicole",Smokers Rights,SMK,N,N,1,0,0,0,0,1
NSW,103,Banks,W,2,24799,"WHELAN, James Peter",Smokers Rights,SMK,N,N,1,0,0,0,0,1
NSW,103,Banks,X,0,25102,X Ticket Votes,Bullet Train For Australia,BTA,N,N,142,7,1,11,26,187
NSW,103,Banks,X,1,24453,"BOHM, Tim",Bullet Train For Australia,BTA,N,N,7,2,0,1,0,10
NSW,103,Banks,X,2,24455,"GLICK, Charlotte Rebecca",Bullet Train For Australia,BTA,N,N,0,0,0,1,1,2
NSW,103,Banks,Y,0,25083,Y Ticket Votes,Liberal & Nationals,LPNP,N,N,26571,1056,159,995,2672,31453
NSW,103,Banks,Y,1,23501,"PAYNE, Marise",Liberal,LP,Y,Y,91,5,0,6,18,120
NSW,103,Banks,Y,2,23507,"WILLIAMS, John",The Nationals,NP,Y,Y,2,1,1,0,3,7
NSW,103,Banks,Y,3,23511,"SINODINOS, Arthur",Liberal,LP,Y,Y,24,1,0,0,2,27
NSW,103,Banks,Y,4,23516,"HAY, Alan",The Nationals,NP,N,N,2,3,0,0,1,6
NSW,103,Banks,Y,5,23518,"CAMERON, Carolyn",Liberal,LP,N,N,4,1,0,1,1,7
NSW,103,Banks,Y,6,23519,"CAMERON, Angus",Liberal,LP,N,N,6,0,0,0,2,8
NSW,103,Banks,Z,0,25111,Z Ticket Votes,Australian Protectionist Party,APP,N,N,32,2,1,2,5,42
NSW,103,Banks,Z,1,24581,"GRECH, Mark",Australian Protectionist Party,APP,N,N,0,0,0,0,0,0
NSW,103,Banks,Z,2,24582,"JOHNS, Christian",Australian Protectionist Party,APP,N,N,0,0,0,0,0,0
NSW,103,Banks,AA,0,25080,AA Ticket Votes,Animal Justice Party,AJP,N,N,307,25,3,19,44,398
NSW,103,Banks,AA,1,23334,"PEARSON, Mark",Animal Justice Party,AJP,N,N,6,0,0,1,2,9
NSW,103,Banks,AA,2,23347,"VICKERS, Kate",Animal Justice Party,AJP,N,N,3,0,0,0,0,3
NSW,103,Banks,AB,0,25082,AB Ticket Votes,Australia First Party,AFN,N,N,40,0,1,1,1,43
NSW,103,Banks,AB,1,23421,"WALLBRIDGE, Darrell",Australia First Party,AFN,N,N,2,0,0,0,0,2
NSW,103,Banks,AB,2,23425,"FRASER, Garth",Australia First Party,AFN,N,N,0,0,0,0,0,0
NSW,103,Banks,AC,0,25086,AC Ticket Votes,Australian Independents,AIN,N,N,99,4,1,17,10,131
NSW,103,Banks,AC,1,24079,"TANKS, Bradley",Australian Independents,AIN,N,N,2,0,0,0,0,2
NSW,103,Banks,AC,2,24081,"HIRST, Stephen",Australian Independents,AIN,N,N,1,0,0,0,0,1
NSW,103,Banks,AD,0,25107,AD Ticket Votes,Drug Law Reform,DRF,N,N,43,6,0,8,4,61
NSW,103,Banks,AD,1,24647,"HUNT, Miles",Drug Law Reform,DRF,N,N,4,1,0,0,2,7
NSW,103,Banks,AD,2,24649,"TRIMINGHAM, Tony",Drug Law Reform,DRF,N,N,0,0,0,0,0,0
NSW,103,Banks,AE,0,25081,AE Ticket Votes,Socialist Equality Party,SEP,N,N,23,5,1,1,4,34
NSW,103,Banks,AE,1,23403,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,1,0,0,1,0,2
NSW,103,Banks,AE,2,23406,"HAMBIDES, Zac",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,103,Banks,AF,0,25112,AF Ticket Votes,Australian Democrats,DEM,N,N,117,6,1,4,11,139
NSW,103,Banks,AF,1,24565,"VILLAVER, Ronaldo",Australian Democrats,DEM,N,N,9,1,0,2,0,12
NSW,103,Banks,AF,2,24574,"WALLACE, Andrew",Australian Democrats,DEM,N,N,0,0,0,1,0,1
NSW,103,Banks,AG,0,25118,AG Ticket Votes,,,N,N,206,5,3,12,4,230
NSW,103,Banks,AG,1,24898,"WANG, Tom",,,N,N,2,0,0,0,1,3
NSW,103,Banks,AG,2,24900,"O'TOOLE, Daniel",,,N,N,0,0,0,0,0,0
NSW,103,Banks,AH,0,25092,AH Ticket Votes,Family First Party,FFP,N,N,205,34,2,28,27,296
NSW,103,Banks,AH,1,24727,"ROSSITER, Fiona",Family First Party,FFP,N,N,13,0,0,1,0,14
NSW,103,Banks,AH,2,24729,"HURLEY, Stan",Family First Party,FFP,N,N,1,0,0,0,0,1
NSW,103,Banks,AI,0,25078,AI Ticket Votes,Stable Population Party,SPP,N,N,31,1,0,1,6,39
NSW,103,Banks,AI,1,23163,"BOURKE, William",Stable Population Party,SPP,N,N,4,0,0,0,1,5
NSW,103,Banks,AI,2,23164,"SPIKE, Kris",Stable Population Party,SPP,N,N,0,0,0,0,0,0
NSW,103,Banks,AJ,0,25077,AJ Ticket Votes,Shooters and Fishers,ASP,N,N,376,41,3,20,50,490
NSW,103,Banks,AJ,1,23157,"HOUSEMAN, Karl Alexander",Shooters and Fishers,ASP,N,N,12,0,0,0,2,14
NSW,103,Banks,AJ,2,23159,"MUIRHEAD, Jim",Shooters and Fishers,ASP,N,N,0,0,0,0,0,0
NSW,103,Banks,AK,0,25105,AK Ticket Votes,Stop CSG,SCSG,N,N,19,5,0,1,3,28
NSW,103,Banks,AK,1,24443,"FRASER, Gordon Graham",Stop CSG,SCSG,N,N,6,0,0,0,0,6
NSW,103,Banks,AK,2,24444,"DEAN, Lynda Susan",Stop CSG,SCSG,N,N,1,0,0,0,0,1
NSW,103,Banks,AL,0,25117,AL Ticket Votes,The Australian Republicans,RPA,N,N,16,3,2,0,4,25
NSW,103,Banks,AL,1,24819,"McNALLY, Kerry",The Australian Republicans,RPA,N,N,2,0,0,1,1,4
NSW,103,Banks,AL,2,24820,"BLAKE, Jason",The Australian Republicans,RPA,N,N,0,0,0,0,0,0
NSW,103,Banks,AM,0,25090,AM Ticket Votes,Socialist Alliance,SAL,N,N,28,1,0,1,5,35
NSW,103,Banks,AM,1,24107,"McILROY, Jim",Socialist Alliance,SAL,N,N,4,1,0,0,0,5
NSW,103,Banks,AM,2,24109,"DARE, Reg",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,103,Banks,AN,0,25094,AN Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,13,1,0,0,2,16
NSW,103,Banks,AN,1,24091,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,103,Banks,AN,2,24093,"THOMPSON, Josh",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,103,Banks,AO,0,25091,AO Ticket Votes,Pirate Party,PIR,N,N,182,17,1,10,24,234
NSW,103,Banks,AO,1,24072,"MOLLOY, Brendan",Pirate Party,PIR,N,N,15,1,1,0,2,19
NSW,103,Banks,AO,2,24074,"CAMPBELL, David",Pirate Party,PIR,N,N,3,0,0,0,0,3
NSW,103,Banks,AP,0,25097,AP Ticket Votes,Secular Party of Australia,SPA,N,N,30,3,0,3,2,38
NSW,103,Banks,AP,1,24449,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,9,2,0,1,0,12
NSW,103,Banks,AP,2,24450,"OWEN, Christopher",Secular Party of Australia,SPA,N,N,1,0,0,0,0,1
NSW,103,Banks,AQ,0,25113,AQ Ticket Votes,Australian Motoring Enthusiast Party,AMEP,N,N,216,15,3,15,12,261
NSW,103,Banks,AQ,1,24722,"MYERS, Gary",Australian Motoring Enthusiast Party,AMEP,N,N,3,1,0,0,0,4
NSW,103,Banks,AQ,2,24724,"KIRKNESS, Daniel",Australian Motoring Enthusiast Party,AMEP,N,N,0,0,0,0,0,0
NSW,103,Banks,AR,0,25098,AR Ticket Votes,One Nation,ON,N,N,455,27,2,28,112,624
NSW,103,Banks,AR,1,24337,"HANSON, Pauline",One Nation,ON,N,N,38,2,0,3,16,59
NSW,103,Banks,AR,2,24338,"MCCULLOCH, Kate",One Nation,ON,N,N,0,0,0,0,0,0
NSW,103,Banks,AR,3,24339,"PLUMB, Aaron",One Nation,ON,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,1,24812,"POULSEN, Ron",,,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,2,24571,"ASH, David",Independent,IND,N,N,5,0,0,0,0,5
NSW,103,Banks,UG,3,24051,"NATHAN, Sam",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,4,24866,"La MELA, John",Independent,IND,N,N,6,0,0,0,1,7
