2010 Federal Election Senate First Preferences By Polling Place for Division 194 [Event:15508 Phase:FinalResults Generated:2013-01-22T15:04:00 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,194,Denison,8441,Albuera,F,20801,1,"MILNE, Christine",Australian Greens,113
TAS,194,Denison,8441,Albuera,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,3
TAS,194,Denison,8441,Albuera,F,20805,3,"ANN, Penelope",Australian Greens,2
TAS,194,Denison,8441,Albuera,G,22056,0,G Ticket Votes,Secular Party of Australia,2
TAS,194,Denison,8441,Albuera,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,2
TAS,194,Denison,8441,Albuera,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,1
TAS,194,Denison,8441,Albuera,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,1
TAS,194,Denison,8441,Albuera,H,21972,1,"GORA, Mishka",Democratic Labor Party (DLP) of Australia,1
TAS,194,Denison,8441,Albuera,H,21975,2,"WILLIAMS, Margaret Mary",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8441,Albuera,I,22058,0,I Ticket Votes,Family First,0
TAS,194,Denison,8441,Albuera,I,21916,1,"ZUBIC, Jim",Family First,1
TAS,194,Denison,8441,Albuera,I,21917,2,"WOODCOCK, Hamish McKinnon",Family First,0
TAS,194,Denison,8441,Albuera,J,22054,0,J Ticket Votes,The Climate Sceptics,2
TAS,194,Denison,8441,Albuera,J,21743,1,"WALLER, Frank",The Climate Sceptics,1
TAS,194,Denison,8441,Albuera,J,21746,2,"COSTELLA, Sally",The Climate Sceptics,0
TAS,194,Denison,8441,Albuera,UG,21964,1,"OTTAVI, Dino",Independent,4
TAS,194,Denison,8441,Albuera,ZZ,0,99,INFORMAL,,5
TAS,194,Denison,8442,Battery Point,A,22057,0,A Ticket Votes,Senator On-Line,0
TAS,194,Denison,8442,Battery Point,A,21856,1,"MURRAY, Julie",Senator On-Line,0
TAS,194,Denison,8442,Battery Point,A,21858,2,"WIENER, Sven",Senator On-Line,0
TAS,194,Denison,8442,Battery Point,B,22053,0,B Ticket Votes,Australian Democrats,5
TAS,194,Denison,8442,Battery Point,B,21756,1,"HUTTON, Paulene",Australian Democrats,0
TAS,194,Denison,8442,Battery Point,B,21759,2,"NEAL, Timothy",Australian Democrats,0
TAS,194,Denison,8442,Battery Point,C,22052,0,C Ticket Votes,Liberal,343
TAS,194,Denison,8442,Battery Point,C,21538,1,"ABETZ, Eric",Liberal,29
TAS,194,Denison,8442,Battery Point,C,21558,2,"PARRY, Stephen Shane",Liberal,11
TAS,194,Denison,8442,Battery Point,C,21628,3,"BARNETT, Guy",Liberal,42
TAS,194,Denison,8442,Battery Point,D,22055,0,D Ticket Votes,Australian Labor Party,165
TAS,194,Denison,8442,Battery Point,D,21041,1,"POLLEY, Helen",Australian Labor Party,28
TAS,194,Denison,8442,Battery Point,D,21459,2,"URQUHART, Anne",Australian Labor Party,2
TAS,194,Denison,8442,Battery Point,D,21488,3,"SINGH, Lisa",Australian Labor Party,74
TAS,194,Denison,8442,Battery Point,E,22059,0,E Ticket Votes,Shooters and Fishers,4
