2016 Federal Election Senate First Preferences By Polling Place for Division 193 [Event:20499 Phase:FinalResults Generated:2017-05-11T17:38:07 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,193,Braddon,8359,Acton,D,29629,0,D Ticket Votes,Christian Democratic Party (Fred Nile Group),5
TAS,193,Braddon,8359,Acton,D,28596,1,"NERO-NILE, Silvana",Christian Democratic Party (Fred Nile Group),1
TAS,193,Braddon,8359,Acton,D,28597,2,"GORA, Mishka",Christian Democratic Party (Fred Nile Group),0
TAS,193,Braddon,8359,Acton,E,29630,0,E Ticket Votes,Nick Xenophon Team,6
TAS,193,Braddon,8359,Acton,E,28598,1,"HOULT, Michelle",Nick Xenophon Team,3
TAS,193,Braddon,8359,Acton,E,28599,2,"COHEN, Nicky",Nick Xenophon Team,0
TAS,193,Braddon,8359,Acton,F,29626,0,F Ticket Votes,Liberal,215
TAS,193,Braddon,8359,Acton,F,28580,1,"ABETZ, Eric",Liberal,12
TAS,193,Braddon,8359,Acton,F,28581,2,"PARRY, Stephen",Liberal,15
TAS,193,Braddon,8359,Acton,F,28582,3,"DUNIAM, Jonathon",Liberal,1
TAS,193,Braddon,8359,Acton,F,28583,4,"BUSHBY, David",Liberal,0
TAS,193,Braddon,8359,Acton,F,28584,5,"COLBECK, Richard",Liberal,29
TAS,193,Braddon,8359,Acton,F,28585,6,"TUCKER, John",Liberal,1
TAS,193,Braddon,8359,Acton,G,29636,0,G Ticket Votes,Palmer United Party,14
TAS,193,Braddon,8359,Acton,G,29135,1,"MORGAN, Kevin",Palmer United Party,0
TAS,193,Braddon,8359,Acton,G,29139,2,"STRINGER, Justin Leigh",Palmer United Party,0
TAS,193,Braddon,8359,Acton,G,29141,3,"VON STIEGLITZ, Quentin",Palmer United Party,0
TAS,193,Braddon,8359,Acton,H,29635,0,H Ticket Votes,Australian Sex Party/Marijuana (HEMP) Party,31
TAS,193,Braddon,8359,Acton,H,29302,1,"COLLINS, Francesca",Australian Sex Party,2
TAS,193,Braddon,8359,Acton,H,29307,2,"OWEN, Matt",Marijuana (HEMP) Party,0
TAS,193,Braddon,8359,Acton,I,29623,0,I Ticket Votes,Pauline Hanson's One Nation,57
TAS,193,Braddon,8359,Acton,I,28374,1,"McCULLOCH, Kate",Pauline Hanson's One Nation,2
TAS,193,Braddon,8359,Acton,I,28375,2,"MANZI, Natasia",Pauline Hanson's One Nation,0
TAS,193,Braddon,8359,Acton,J,29631,0,J Ticket Votes,Derryn Hinch's Justice Party,8
TAS,193,Braddon,8359,Acton,J,28600,1,"CASS, Suzanne",Derryn Hinch's Justice Party,0
TAS,193,Braddon,8359,Acton,J,28601,2,"BAKER, Daniel",Derryn Hinch's Justice Party,0
TAS,193,Braddon,8359,Acton,K,29619,0,K Ticket Votes,Citizens Electoral Council,3
TAS,193,Braddon,8359,Acton,K,28047,1,"THORNTON, Meg",Citizens Electoral Council,0
TAS,193,Braddon,8359,Acton,K,28048,2,"KUCINA, Steve",Citizens Electoral Council,0
TAS,193,Braddon,8359,Acton,L,29628,0,L Ticket Votes,Renewable Energy Party,4
TAS,193,Braddon,8359,Acton,L,28586,1,"MANSON, Rob",Renewable Energy Party,1
TAS,193,Braddon,8359,Acton,L,28587,2,"JOYCE, Sharon",Renewable Energy Party,0
TAS,193,Braddon,8359,Acton,M,29624,0,M Ticket Votes,Jacqui Lambie Network,168
TAS,193,Braddon,8359,Acton,M,28361,1,"LAMBIE, Jacqui",Jacqui Lambie Network,78
TAS,193,Braddon,8359,Acton,M,28363,2,"MARTIN, Steve",Jacqui Lambie Network,0
TAS,193,Braddon,8359,Acton,M,28365,3,"WATERMAN, Rob",Jacqui Lambie Network,0
TAS,193,Braddon,8359,Acton,N,29633,0,N Ticket Votes,Australian Liberty Alliance,3
TAS,193,Braddon,8359,Acton,N,28800,1,"ROBINSON, Tony",Australian Liberty Alliance,3
TAS,193,Braddon,8359,Acton,N,28801,2,"HORWOOD, Susan",Australian Liberty Alliance,0
TAS,193,Braddon,8359,Acton,O,29634,0,O Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,0
TAS,193,Braddon,8359,Acton,O,29119,1,"POULTON, Adam",VOTEFLUX.ORG | Upgrade Democracy!,1
TAS,193,Braddon,8359,Acton,O,29124,2,"KAYE, Max",VOTEFLUX.ORG | Upgrade Democracy!,0
TAS,193,Braddon,8359,Acton,P,29638,0,P Ticket Votes,"Shooters, Fishers and Farmers",7
TAS,193,Braddon,8359,Acton,P,29288,1,"ALLEN, Matthew","Shooters, Fishers and Farmers",3
TAS,193,Braddon,8359,Acton,P,29291,2,"MIDSON, Ricky","Shooters, Fishers and Farmers",0
TAS,193,Braddon,8359,Acton,Q,29639,0,Q Ticket Votes,Animal Justice Party,11
TAS,193,Braddon,8359,Acton,Q,29560,1,"BEVIS, Karen",Animal Justice Party,1
TAS,193,Braddon,8359,Acton,Q,29567,2,"BAKER, Alison",Animal Justice Party,0
TAS,193,Braddon,8359,Acton,R,29637,0,R Ticket Votes,Science Party,2
TAS,193,Braddon,8359,Acton,R,29281,1,"WILLINK, Hans",Science Party,0
TAS,193,Braddon,8359,Acton,R,29283,2,"CHOI, Jin-oh",Science Party,1
TAS,193,Braddon,8359,Acton,S,29621,0,S Ticket Votes,Australian Recreational Fishers Party,10
TAS,193,Braddon,8359,Acton,S,28276,1,"HARKINS, Kevin",Australian Recreational Fishers Party,2
TAS,193,Braddon,8359,Acton,S,28277,2,"EVANS, Carmen",Australian Recreational Fishers Party,0
TAS,193,Braddon,8359,Acton,T,29625,0,T Ticket Votes,Liberal Democrats,5
TAS,193,Braddon,8359,Acton,T,28381,1,"MEAD, Clinton",Liberal Democrats,0
TAS,193,Braddon,8359,Acton,T,28385,2,"ALSTON, Ian",Liberal Democrats,0
TAS,193,Braddon,8359,Acton,U,29620,0,U Ticket Votes,The Arts Party,1
TAS,193,Braddon,8359,Acton,U,28186,1,"O'HARA, Scott",The Arts Party,0
TAS,193,Braddon,8359,Acton,U,28187,2,"VOLTA, JoAnne",The Arts Party,0
TAS,193,Braddon,8359,Acton,UG,28358,1,"CRAWFORD, David",Antipaedophile Party,1
TAS,193,Braddon,8359,Acton,UG,29239,2,"MARSKELL, Kaye",Independent,0
TAS,193,Braddon,8359,Acton,UG,28579,3,"TEMBY, Richard",Mature Australia,0
TAS,193,Braddon,8359,Acton,UG,28767,4,"RUSSELL, Grant",Independent,0
TAS,193,Braddon,8359,Acton,UG,28054,5,"LANE, George",Independent,0
TAS,193,Braddon,8359,Acton,ZZ,0,99,INFORMAL,,57
TAS,193,Braddon,8361,Heybridge,A,29632,0,A Ticket Votes,Family First,5
TAS,193,Braddon,8361,Heybridge,A,28588,1,"MADDEN, Peter",Family First,0
TAS,193,Braddon,8361,Heybridge,A,28589,2,"ROBERTS, Andrew",Family First,0
TAS,193,Braddon,8361,Heybridge,B,29627,0,B Ticket Votes,Australian Labor Party,57
TAS,193,Braddon,8361,Heybridge,B,28590,1,"URQUHART, Anne",Australian Labor Party,3
TAS,193,Braddon,8361,Heybridge,B,28591,2,"POLLEY, Helen",Australian Labor Party,1
TAS,193,Braddon,8361,Heybridge,B,28592,3,"BROWN, Carol",Australian Labor Party,1
TAS,193,Braddon,8361,Heybridge,B,28593,4,"BILYK, Catryna",Australian Labor Party,0
TAS,193,Braddon,8361,Heybridge,B,28594,5,"SHORT, John",Australian Labor Party,0
TAS,193,Braddon,8361,Heybridge,B,28595,6,"SINGH, Lisa",Australian Labor Party,2
TAS,193,Braddon,8361,Heybridge,C,29622,0,C Ticket Votes,The Greens,9
TAS,193,Braddon,8361,Heybridge,C,28367,1,"WHISH-WILSON, Peter",The Greens,4
TAS,193,Braddon,8361,Heybridge,C,28368,2,"McKIM, Nick",The Greens,2
TAS,193,Braddon,8361,Heybridge,C,28370,3,"REYNOLDS, Anna",The Greens,0
TAS,193,Braddon,8361,Heybridge,D,29629,0,D Ticket Votes,Christian Democratic Party (Fred Nile Group),3
TAS,193,Braddon,8361,Heybridge,D,28596,1,"NERO-NILE, Silvana",Christian Democratic Party (Fred Nile Group),1
TAS,193,Braddon,8361,Heybridge,D,28597,2,"GORA, Mishka",Christian Democratic Party (Fred Nile Group),0
TAS,193,Braddon,8361,Heybridge,E,29630,0,E Ticket Votes,Nick Xenophon Team,1
TAS,193,Braddon,8361,Heybridge,E,28598,1,"HOULT, Michelle",Nick Xenophon Team,2
TAS,193,Braddon,8361,Heybridge,E,28599,2,"COHEN, Nicky",Nick Xenophon Team,0
TAS,193,Braddon,8361,Heybridge,F,29626,0,F Ticket Votes,Liberal,51
TAS,193,Braddon,8361,Heybridge,F,28580,1,"ABETZ, Eric",Liberal,3
TAS,193,Braddon,8361,Heybridge,F,28581,2,"PARRY, Stephen",Liberal,0
TAS,193,Braddon,8361,Heybridge,F,28582,3,"DUNIAM, Jonathon",Liberal,0
TAS,193,Braddon,8361,Heybridge,F,28583,4,"BUSHBY, David",Liberal,1
TAS,193,Braddon,8361,Heybridge,F,28584,5,"COLBECK, Richard",Liberal,19
TAS,193,Braddon,8361,Heybridge,F,28585,6,"TUCKER, John",Liberal,3
TAS,193,Braddon,8361,Heybridge,G,29636,0,G Ticket Votes,Palmer United Party,2
TAS,193,Braddon,8361,Heybridge,G,29135,1,"MORGAN, Kevin",Palmer United Party,0
TAS,193,Braddon,8361,Heybridge,G,29139,2,"STRINGER, Justin Leigh",Palmer United Party,0
TAS,193,Braddon,8361,Heybridge,G,29141,3,"VON STIEGLITZ, Quentin",Palmer United Party,0
TAS,193,Braddon,8361,Heybridge,H,29635,0,H Ticket Votes,Australian Sex Party/Marijuana (HEMP) Party,4
TAS,193,Braddon,8361,Heybridge,H,29302,1,"COLLINS, Francesca",Australian Sex Party,0
TAS,193,Braddon,8361,Heybridge,H,29307,2,"OWEN, Matt",Marijuana (HEMP) Party,1
TAS,193,Braddon,8361,Heybridge,I,29623,0,I Ticket Votes,Pauline Hanson's One Nation,2
TAS,193,Braddon,8361,Heybridge,I,28374,1,"McCULLOCH, Kate",Pauline Hanson's One Nation,0
TAS,193,Braddon,8361,Heybridge,I,28375,2,"MANZI, Natasia",Pauline Hanson's One Nation,0
TAS,193,Braddon,8361,Heybridge,J,29631,0,J Ticket Votes,Derryn Hinch's Justice Party,1
TAS,193,Braddon,8361,Heybridge,J,28600,1,"CASS, Suzanne",Derryn Hinch's Justice Party,0
TAS,193,Braddon,8361,Heybridge,J,28601,2,"BAKER, Daniel",Derryn Hinch's Justice Party,0
TAS,193,Braddon,8361,Heybridge,K,29619,0,K Ticket Votes,Citizens Electoral Council,0
TAS,193,Braddon,8361,Heybridge,K,28047,1,"THORNTON, Meg",Citizens Electoral Council,0
TAS,193,Braddon,8361,Heybridge,K,28048,2,"KUCINA, Steve",Citizens Electoral Council,0
TAS,193,Braddon,8361,Heybridge,L,29628,0,L Ticket Votes,Renewable Energy Party,1
TAS,193,Braddon,8361,Heybridge,L,28586,1,"MANSON, Rob",Renewable Energy Party,0
TAS,193,Braddon,8361,Heybridge,L,28587,2,"JOYCE, Sharon",Renewable Energy Party,0
TAS,193,Braddon,8361,Heybridge,M,29624,0,M Ticket Votes,Jacqui Lambie Network,38
TAS,193,Braddon,8361,Heybridge,M,28361,1,"LAMBIE, Jacqui",Jacqui Lambie Network,12
TAS,193,Braddon,8361,Heybridge,M,28363,2,"MARTIN, Steve",Jacqui Lambie Network,0
TAS,193,Braddon,8361,Heybridge,M,28365,3,"WATERMAN, Rob",Jacqui Lambie Network,0
TAS,193,Braddon,8361,Heybridge,N,29633,0,N Ticket Votes,Australian Liberty Alliance,0
TAS,193,Braddon,8361,Heybridge,N,28800,1,"ROBINSON, Tony",Australian Liberty Alliance,0
TAS,193,Braddon,8361,Heybridge,N,28801,2,"HORWOOD, Susan",Australian Liberty Alliance,0
TAS,193,Braddon,8361,Heybridge,O,29634,0,O Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,0
TAS,193,Braddon,8361,Heybridge,O,29119,1,"POULTON, Adam",VOTEFLUX.ORG | Upgrade Democracy!,0
TAS,193,Braddon,8361,Heybridge,O,29124,2,"KAYE, Max",VOTEFLUX.ORG | Upgrade Democracy!,0
TAS,193,Braddon,8361,Heybridge,P,29638,0,P Ticket Votes,"Shooters, Fishers and Farmers",6
TAS,193,Braddon,8361,Heybridge,P,29288,1,"ALLEN, Matthew","Shooters, Fishers and Farmers",0
TAS,193,Braddon,8361,Heybridge,P,29291,2,"MIDSON, Ricky","Shooters, Fishers and Farmers",0
TAS,193,Braddon,8361,Heybridge,Q,29639,0,Q Ticket Votes,Animal Justice Party,0
TAS,193,Braddon,8361,Heybridge,Q,29560,1,"BEVIS, Karen",Animal Justice Party,0
TAS,193,Braddon,8361,Heybridge,Q,29567,2,"BAKER, Alison",Animal Justice Party,0
TAS,193,Braddon,8361,Heybridge,R,29637,0,R Ticket Votes,Science Party,0
TAS,193,Braddon,8361,Heybridge,R,29281,1,"WILLINK, Hans",Science Party,0
TAS,193,Braddon,8361,Heybridge,R,29283,2,"CHOI, Jin-oh",Science Party,0
TAS,193,Braddon,8361,Heybridge,S,29621,0,S Ticket Votes,Australian Recreational Fishers Party,0
TAS,193,Braddon,8361,Heybridge,S,28276,1,"HARKINS, Kevin",Australian Recreational Fishers Party,2
TAS,193,Braddon,8361,Heybridge,S,28277,2,"EVANS, Carmen",Australian Recreational Fishers Party,0
TAS,193,Braddon,8361,Heybridge,T,29625,0,T Ticket Votes,Liberal Democrats,2
TAS,193,Braddon,8361,Heybridge,T,28381,1,"MEAD, Clinton",Liberal Democrats,0
TAS,193,Braddon,8361,Heybridge,T,28385,2,"ALSTON, Ian",Liberal Democrats,0
TAS,193,Braddon,8361,Heybridge,U,29620,0,U Ticket Votes,The Arts Party,0
TAS,193,Braddon,8361,Heybridge,U,28186,1,"O'HARA, Scott",The Arts Party,0
TAS,193,Braddon,8361,Heybridge,U,28187,2,"VOLTA, JoAnne",The Arts Party,0
TAS,193,Braddon,8361,Heybridge,UG,28358,1,"CRAWFORD, David",Antipaedophile Party,0
TAS,193,Braddon,8361,Heybridge,UG,29239,2,"MARSKELL, Kaye",Independent,0
TAS,193,Braddon,8361,Heybridge,UG,28579,3,"TEMBY, Richard",Mature Australia,0
TAS,193,Braddon,8361,Heybridge,UG,28767,4,"RUSSELL, Grant",Independent,0
TAS,193,Braddon,8361,Heybridge,UG,28054,5,"LANE, George",Independent,0
TAS,193,Braddon,8361,Heybridge,ZZ,0,99,INFORMAL,,11
TAS,193,Braddon,8362,Boat Harbour,A,29632,0,A Ticket Votes,Family First,11
TAS,193,Braddon,8362,Boat Harbour,A,28588,1,"MADDEN, Peter",Family First,2
TAS,193,Braddon,8362,Boat Harbour,A,28589,2,"ROBERTS, Andrew",Family First,0
TAS,193,Braddon,8362,Boat Harbour,B,29627,0,B Ticket Votes,Australian Labor Party,78
TAS,193,Braddon,8362,Boat Harbour,B,28590,1,"URQUHART, Anne",Australian Labor Party,9
TAS,193,Braddon,8362,Boat Harbour,B,28591,2,"POLLEY, Helen",Australian Labor Party,3
TAS,193,Braddon,8362,Boat Harbour,B,28592,3,"BROWN, Carol",Australian Labor Party,0
TAS,193,Braddon,8362,Boat Harbour,B,28593,4,"BILYK, Catryna",Australian Labor Party,1
TAS,193,Braddon,8362,Boat Harbour,B,28594,5,"SHORT, John",Australian Labor Party,0
TAS,193,Braddon,8362,Boat Harbour,B,28595,6,"SINGH, Lisa",Australian Labor Party,17
TAS,193,Braddon,8362,Boat Harbour,C,29622,0,C Ticket Votes,The Greens,35
TAS,193,Braddon,8362,Boat Harbour,C,28367,1,"WHISH-WILSON, Peter",The Greens,17
TAS,193,Braddon,8362,Boat Harbour,C,28368,2,"McKIM, Nick",The Greens,7
TAS,193,Braddon,8362,Boat Harbour,C,28370,3,"REYNOLDS, Anna",The Greens,2
TAS,193,Braddon,8362,Boat Harbour,D,29629,0,D Ticket Votes,Christian Democratic Party (Fred Nile Group),7
TAS,193,Braddon,8362,Boat Harbour,D,28596,1,"NERO-NILE, Silvana",Christian Democratic Party (Fred Nile Group),2
TAS,193,Braddon,8362,Boat Harbour,D,28597,2,"GORA, Mishka",Christian Democratic Party (Fred Nile Group),0
TAS,193,Braddon,8362,Boat Harbour,E,29630,0,E Ticket Votes,Nick Xenophon Team,2
TAS,193,Braddon,8362,Boat Harbour,E,28598,1,"HOULT, Michelle",Nick Xenophon Team,2
TAS,193,Braddon,8362,Boat Harbour,E,28599,2,"COHEN, Nicky",Nick Xenophon Team,0
TAS,193,Braddon,8362,Boat Harbour,F,29626,0,F Ticket Votes,Liberal,146
TAS,193,Braddon,8362,Boat Harbour,F,28580,1,"ABETZ, Eric",Liberal,10
TAS,193,Braddon,8362,Boat Harbour,F,28581,2,"PARRY, Stephen",Liberal,13
TAS,193,Braddon,8362,Boat Harbour,F,28582,3,"DUNIAM, Jonathon",Liberal,2
TAS,193,Braddon,8362,Boat Harbour,F,28583,4,"BUSHBY, David",Liberal,1
TAS,193,Braddon,8362,Boat Harbour,F,28584,5,"COLBECK, Richard",Liberal,26
TAS,193,Braddon,8362,Boat Harbour,F,28585,6,"TUCKER, John",Liberal,2
TAS,193,Braddon,8362,Boat Harbour,G,29636,0,G Ticket Votes,Palmer United Party,4
TAS,193,Braddon,8362,Boat Harbour,G,29135,1,"MORGAN, Kevin",Palmer United Party,0
TAS,193,Braddon,8362,Boat Harbour,G,29139,2,"STRINGER, Justin Leigh",Palmer United Party,0
TAS,193,Braddon,8362,Boat Harbour,G,29141,3,"VON STIEGLITZ, Quentin",Palmer United Party,0
