2022 Federal Election Senate First Preferences By Polling Place for Division 195 [Please Note: These results are not final. Event:27966 Phase:PostElection Generated:2022-05-22T11:49:26 Cycle:6c9d3b19-37c4-4379-9a72-7a34850cb5be Created:2022-05-22T11:47:28 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,195,Franklin,8494,Alonnah,M,0,9998,Unapportioned,Jacqui Lambie Network,22
TAS,195,Franklin,8494,Alonnah,N,37939,0,N Above-the-line Votes,Informed Medical Options Party,0
TAS,195,Franklin,8494,Alonnah,N,37346,1,"KERSHAW, Lynne",Informed Medical Options Party,0
TAS,195,Franklin,8494,Alonnah,N,37368,2,"PICKERING, Matthew",Informed Medical Options Party,0
TAS,195,Franklin,8494,Alonnah,N,0,9998,Unapportioned,Informed Medical Options Party,0
TAS,195,Franklin,8494,Alonnah,UG,37794,1,"CROTHERS, Steve",Independent,0
TAS,195,Franklin,8494,Alonnah,UG,36253,2,"EDWARDS, Fenella",Independent,1
TAS,195,Franklin,8494,Alonnah,ZZ,0,99,INFORMAL,,11
TAS,195,Franklin,8497,Bellerive,A,37932,0,A Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,195,Franklin,8497,Bellerive,A,36347,1,"DUDLEY, Todd",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,195,Franklin,8497,Bellerive,A,36352,2,"LOCKWOOD, Daria",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
TAS,195,Franklin,8497,Bellerive,A,0,9998,Unapportioned,Sustainable Australia Party - Stop Overdevelopment / Corruption,8
TAS,195,Franklin,8497,Bellerive,B,37936,0,B Above-the-line Votes,Pauline Hanson's One Nation,0
TAS,195,Franklin,8497,Bellerive,B,37419,1,"MAV, Steve",Pauline Hanson's One Nation,0
TAS,195,Franklin,8497,Bellerive,B,37421,2,"BUTTON, Norelle",Pauline Hanson's One Nation,0
TAS,195,Franklin,8497,Bellerive,B,0,9998,Unapportioned,Pauline Hanson's One Nation,13
TAS,195,Franklin,8497,Bellerive,C,37934,0,C Above-the-line Votes,Animal Justice Party,0
TAS,195,Franklin,8497,Bellerive,C,36512,1,"DAVIS, Ivan",Animal Justice Party,0
