2019 Federal Election Senate First Preferences By Polling Place for Division 195 [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-06-19T11:11:03 Cycle:ce40c06e-7934-489c-ae50-006667b6f324 Created:2019-06-19T11:09:01 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,195,Franklin,8497,Bellerive,C,33686,0,C Ticket Votes,Sustainable Australia,5
TAS,195,Franklin,8497,Bellerive,C,32848,1,"DUDLEY, Todd William",Sustainable Australia,2
TAS,195,Franklin,8497,Bellerive,C,32854,2,"MACLAY, Christopher Brian",Sustainable Australia,0
TAS,195,Franklin,8497,Bellerive,C,0,9998,Unapportioned,Sustainable Australia,0
TAS,195,Franklin,8497,Bellerive,D,33699,0,D Ticket Votes,The Greens,129
TAS,195,Franklin,8497,Bellerive,D,32818,1,"McKIM, Nick",The Greens,121
TAS,195,Franklin,8497,Bellerive,D,32826,2,"HUTCHINSON, Helen",The Greens,4
TAS,195,Franklin,8497,Bellerive,D,32835,3,"MARSH, Simone",The Greens,3
TAS,195,Franklin,8497,Bellerive,D,0,9998,Unapportioned,The Greens,0
TAS,195,Franklin,8497,Bellerive,E,33698,0,E Ticket Votes,Liberal,394
TAS,195,Franklin,8497,Bellerive,E,32199,1,"COLBECK, Richard",Liberal,95
TAS,195,Franklin,8497,Bellerive,E,32204,2,"CHANDLER, Claire",Liberal,12
TAS,195,Franklin,8497,Bellerive,E,32226,3,"DENISON, Tanya",Liberal,16
TAS,195,Franklin,8497,Bellerive,E,0,9998,Unapportioned,Liberal,0
TAS,195,Franklin,8497,Bellerive,F,33684,0,F Ticket Votes,Animal Justice Party,10
TAS,195,Franklin,8497,Bellerive,F,32804,1,"BEVIS, Karen Louise",Animal Justice Party,9
TAS,195,Franklin,8497,Bellerive,F,32809,2,"TURNER, Isobel Bertoz",Animal Justice Party,0
TAS,195,Franklin,8497,Bellerive,F,0,9998,Unapportioned,Animal Justice Party,0
TAS,195,Franklin,8497,Bellerive,G,33685,0,G Ticket Votes,Citizens Electoral Council,2
TAS,195,Franklin,8497,Bellerive,G,32886,1,"WILLIAMS, Ray",Citizens Electoral Council,0
TAS,195,Franklin,8497,Bellerive,G,32890,2,"KUCINA, Steve",Citizens Electoral Council,0
TAS,195,Franklin,8497,Bellerive,G,0,9998,Unapportioned,Citizens Electoral Council,0
TAS,195,Franklin,8497,Bellerive,H,33688,0,H Ticket Votes,Liberal Democrats,6
TAS,195,Franklin,8497,Bellerive,H,33009,1,"MEAD, Clinton",Liberal Democrats,0
TAS,195,Franklin,8497,Bellerive,H,33011,2,"RABEY, Matthew",Liberal Democrats,0
TAS,195,Franklin,8497,Bellerive,H,0,9998,Unapportioned,Liberal Democrats,0
TAS,195,Franklin,8497,Bellerive,I,33697,0,I Ticket Votes,Australian Labor Party,354
TAS,195,Franklin,8497,Bellerive,I,32578,1,"BROWN, Carol",Australian Labor Party,23
TAS,195,Franklin,8497,Bellerive,I,32586,2,"BILYK, Catryna",Australian Labor Party,12
TAS,195,Franklin,8497,Bellerive,I,32603,3,"SHORT, John",Australian Labor Party,3
TAS,195,Franklin,8497,Bellerive,I,32616,4,"SINGH, Lisa",Australian Labor Party,161
TAS,195,Franklin,8497,Bellerive,I,32622,5,"ROBERTS, Wayne",Australian Labor Party,2
TAS,195,Franklin,8497,Bellerive,I,32631,6,"FLANAGAN, Robert",Australian Labor Party,4
TAS,195,Franklin,8497,Bellerive,I,0,9998,Unapportioned,Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,J,33692,0,J Ticket Votes,Pauline Hanson's One Nation,18
TAS,195,Franklin,8497,Bellerive,J,32768,1,"STEPHEN, Matthew",Pauline Hanson's One Nation,4
TAS,195,Franklin,8497,Bellerive,J,32791,2,"LAMBERT, Adam",Pauline Hanson's One Nation,0
TAS,195,Franklin,8497,Bellerive,J,0,9998,Unapportioned,Pauline Hanson's One Nation,0
TAS,195,Franklin,8497,Bellerive,K,33689,0,K Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,3
TAS,195,Franklin,8497,Bellerive,K,32990,1,"JONES, Michael",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,195,Franklin,8497,Bellerive,K,32992,2,"FALZON, Frank",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,195,Franklin,8497,Bellerive,K,0,9998,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,195,Franklin,8497,Bellerive,L,33694,0,L Ticket Votes,Jacqui Lambie Network,30
TAS,195,Franklin,8497,Bellerive,L,32864,1,"LAMBIE, Jacqui",Jacqui Lambie Network,39
TAS,195,Franklin,8497,Bellerive,L,32868,2,"WILLIAMS, Glynn",Jacqui Lambie Network,0
TAS,195,Franklin,8497,Bellerive,L,32873,3,"REYNOLDS, Chris",Jacqui Lambie Network,1
TAS,195,Franklin,8497,Bellerive,L,0,9998,Unapportioned,Jacqui Lambie Network,0
TAS,195,Franklin,8497,Bellerive,M,33690,0,M Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,11
TAS,195,Franklin,8497,Bellerive,M,32995,1,"INFORMAL, Alfred",Help End Marijuana Prohibition (HEMP) Party,3
TAS,195,Franklin,8497,Bellerive,M,32997,2,"OWEN, Matt",Help End Marijuana Prohibition (HEMP) Party,0
TAS,195,Franklin,8497,Bellerive,M,0,9998,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,0
TAS,195,Franklin,8497,Bellerive,N,33687,0,N Ticket Votes,United Australia Party,15
TAS,195,Franklin,8497,Bellerive,N,32477,1,"MORGAN, Kevin",United Australia Party,2
TAS,195,Franklin,8497,Bellerive,N,32489,2,"WILLIAMS, David",United Australia Party,4
TAS,195,Franklin,8497,Bellerive,N,32488,3,"GUNNIS, Craig",United Australia Party,0
TAS,195,Franklin,8497,Bellerive,N,0,9998,Unapportioned,United Australia Party,0
TAS,195,Franklin,8497,Bellerive,O,33695,0,O Ticket Votes,,5
TAS,195,Franklin,8497,Bellerive,O,33487,1,"GARLAND, Craig",,13
TAS,195,Franklin,8497,Bellerive,O,33504,2,"DUNCAN, Mark",,1
TAS,195,Franklin,8497,Bellerive,O,0,9998,Unapportioned,,0
TAS,195,Franklin,8497,Bellerive,P,33696,0,P Ticket Votes,"Shooters, Fishers and Farmers",5
TAS,195,Franklin,8497,Bellerive,P,33018,1,"BYFIELD, Rebecca Anthea","Shooters, Fishers and Farmers",1
TAS,195,Franklin,8497,Bellerive,P,33021,2,"SWANSON, Kim","Shooters, Fishers and Farmers",0
TAS,195,Franklin,8497,Bellerive,P,0,9998,Unapportioned,"Shooters, Fishers and Farmers",0
TAS,195,Franklin,8497,Bellerive,UG,32970,1,"BECK, Greg",Australian Better Families,2
TAS,195,Franklin,8497,Bellerive,UG,32178,2,"MAV, Steve",Independent,8
TAS,195,Franklin,8497,Bellerive,UG,33619,3,"FLANNERY, Francis",Independent,1
TAS,195,Franklin,8497,Bellerive,UG,32969,4,"STREET, Karen",Love Australia or Leave,3
TAS,195,Franklin,8497,Bellerive,ZZ,0,99,INFORMAL,,41
TAS,195,Franklin,8498,Blackmans Bay,A,33691,0,A Ticket Votes,Australian Conservatives,8
TAS,195,Franklin,8498,Blackmans Bay,A,32091,1,"STRINGER, Justin",Australian Conservatives,6
TAS,195,Franklin,8498,Blackmans Bay,A,32093,2,"FRAME, Nigel",Australian Conservatives,2
TAS,195,Franklin,8498,Blackmans Bay,A,0,9998,Unapportioned,Australian Conservatives,0
TAS,195,Franklin,8498,Blackmans Bay,B,33693,0,B Ticket Votes,The Nationals,2
TAS,195,Franklin,8498,Blackmans Bay,B,32463,1,"MARTIN, Steve",The Nationals,2
TAS,195,Franklin,8498,Blackmans Bay,B,32466,2,"HILDITCH, Wendy",The Nationals,0
TAS,195,Franklin,8498,Blackmans Bay,B,0,9998,Unapportioned,The Nationals,0
TAS,195,Franklin,8498,Blackmans Bay,C,33686,0,C Ticket Votes,Sustainable Australia,9
TAS,195,Franklin,8498,Blackmans Bay,C,32848,1,"DUDLEY, Todd William",Sustainable Australia,0
TAS,195,Franklin,8498,Blackmans Bay,C,32854,2,"MACLAY, Christopher Brian",Sustainable Australia,0
TAS,195,Franklin,8498,Blackmans Bay,C,0,9998,Unapportioned,Sustainable Australia,0
TAS,195,Franklin,8498,Blackmans Bay,D,33699,0,D Ticket Votes,The Greens,239
TAS,195,Franklin,8498,Blackmans Bay,D,32818,1,"McKIM, Nick",The Greens,175
TAS,195,Franklin,8498,Blackmans Bay,D,32826,2,"HUTCHINSON, Helen",The Greens,9
TAS,195,Franklin,8498,Blackmans Bay,D,32835,3,"MARSH, Simone",The Greens,1
TAS,195,Franklin,8498,Blackmans Bay,D,0,9998,Unapportioned,The Greens,0
TAS,195,Franklin,8498,Blackmans Bay,E,33698,0,E Ticket Votes,Liberal,414
TAS,195,Franklin,8498,Blackmans Bay,E,32199,1,"COLBECK, Richard",Liberal,77
TAS,195,Franklin,8498,Blackmans Bay,E,32204,2,"CHANDLER, Claire",Liberal,6
TAS,195,Franklin,8498,Blackmans Bay,E,32226,3,"DENISON, Tanya",Liberal,21
TAS,195,Franklin,8498,Blackmans Bay,E,0,9998,Unapportioned,Liberal,0
TAS,195,Franklin,8498,Blackmans Bay,F,33684,0,F Ticket Votes,Animal Justice Party,19
TAS,195,Franklin,8498,Blackmans Bay,F,32804,1,"BEVIS, Karen Louise",Animal Justice Party,6
TAS,195,Franklin,8498,Blackmans Bay,F,32809,2,"TURNER, Isobel Bertoz",Animal Justice Party,0
TAS,195,Franklin,8498,Blackmans Bay,F,0,9998,Unapportioned,Animal Justice Party,0
TAS,195,Franklin,8498,Blackmans Bay,G,33685,0,G Ticket Votes,Citizens Electoral Council,0
TAS,195,Franklin,8498,Blackmans Bay,G,32886,1,"WILLIAMS, Ray",Citizens Electoral Council,0
TAS,195,Franklin,8498,Blackmans Bay,G,32890,2,"KUCINA, Steve",Citizens Electoral Council,1
TAS,195,Franklin,8498,Blackmans Bay,G,0,9998,Unapportioned,Citizens Electoral Council,0
TAS,195,Franklin,8498,Blackmans Bay,H,33688,0,H Ticket Votes,Liberal Democrats,6
TAS,195,Franklin,8498,Blackmans Bay,H,33009,1,"MEAD, Clinton",Liberal Democrats,0
TAS,195,Franklin,8498,Blackmans Bay,H,33011,2,"RABEY, Matthew",Liberal Democrats,0
TAS,195,Franklin,8498,Blackmans Bay,H,0,9998,Unapportioned,Liberal Democrats,0
